scenario,sharpe_valid,method,far_target,setting,failure_kind,T_fixed,mean_T,threshold,working_prob_threshold,working_prob_threshold_note,first_eligible_day,n_paths,n_pre_failure_alarms,pre_failure_far,n_survivors,survival_rate,pre_failure_far_lo,pre_failure_far_hi,joint_detect_h63,joint_detect_h63_lo,joint_detect_h63_hi,cond_detect_h63,cond_detect_h63_lo,cond_detect_h63_hi,joint_check_h63,joint_identity_gap_h63,joint_detect_h126,joint_detect_h126_lo,joint_detect_h126_hi,cond_detect_h126,cond_detect_h126_lo,cond_detect_h126_hi,joint_check_h126,joint_identity_gap_h126,joint_detect_h252,joint_detect_h252_lo,joint_detect_h252_hi,cond_detect_h252,cond_detect_h252_lo,cond_detect_h252_hi,joint_check_h252,joint_identity_gap_h252,expected_min_delay,expected_min_delay_se,delay_cap_days,post_failure_undetected,median_post_failure_delay,median_post_failure_note
gaussian_ctrl,0.6,binary_student_t,0.15,random_uniform,random_uniform,,126.5998,-1.193466164305068,0.7673604117085387,,1,10000,163,0.0163,9837,0.9837,0.013997437725809895,0.018974042297982642,0.0238,0.0209903548907143,0.026975365157518093,0.024194368201687508,0.0213386432462469,0.02742156296463513,0.0238,0.0,0.0612,0.05666840814896296,0.06606858882114279,0.06221408966148216,0.05760961931626661,0.06716034715038512,0.061200000000000004,6.938893903907228e-18,0.1574,0.15039396836520372,0.16466914731838392,0.16000813256074006,0.15289626770964584,0.16738543502986805,0.1574,0.0,234.9361593981905,0.4811674358324683,252,0.8399918674392599,,not reached within 252d
gaussian_ctrl,0.6,trailing_sharpe_252,0.05,random_uniform,random_uniform,,126.5998,-1.9798994691911882,,not applicable: the statistic is not a log-odds,252,10000,1,0.0001,9999,0.9999,1.765267360112231e-05,0.0005662688974013381,0.0038,0.002769903124779159,0.005211176858280293,0.0038003800380038005,0.002770180263499475,0.005211697600843605,0.0038,0.0,0.0142,0.012060574139796656,0.016712518677152722,0.014201420142014202,0.012061781518758957,0.01671418779012878,0.0142,0.0,0.0704,0.06554923628020647,0.07558069511987887,0.0704070407040704,0.06555580831024276,0.07558823207397285,0.07039999999999999,1.3877787807814457e-17,246.6865686568657,0.2471076577097762,252,0.9295929592959296,,not reached within 252d
gaussian_ctrl,0.6,trailing_sharpe_252,0.15,random_uniform,random_uniform,,126.5998,-1.4113355112635864,,not applicable: the statistic is not a log-odds,252,10000,2,0.0002,9998,0.9998,5.484892732085772e-05,0.0007289958440074673,0.014,0.011876744048833454,0.016496502367464198,0.014002800560112022,0.011879122218705573,0.01649979780210443,0.014,0.0,0.0466,0.04264000749008216,0.05090820223244737,0.046609321864372874,0.04264855409252148,0.05091836182728336,0.0466,0.0,0.1864,0.17888826690527618,0.1941525768728122,0.1864372874574915,0.17892421278945952,0.19419122542112693,0.1864,0.0,236.61192238447688,0.41897181378542425,252,0.8135627125425084,,not reached within 252d
gaussian_ctrl,0.6,ewma_student_t,0.05,random_uniform,random_uniform,,126.5998,-1.7998472341946936,0.8581303380013487,,1,10000,14,0.0014,9986,0.9986,0.000834162028874972,0.002348761146363729,0.0044,0.0032794410394017762,0.0059011781456128655,0.004406168636090527,0.0032840409050667414,0.005909444216721775,0.0044,0.0,0.0145,0.012336538166067392,0.017036324251859584,0.014520328459843782,0.012353850990658473,0.017060175251093542,0.0145,0.0,0.0532,0.04897028177457526,0.05777285916946132,0.05327458441818546,0.049039083157535905,0.057853650147838644,0.053200000000000004,6.938893903907228e-18,247.38143400761066,0.24117220970689887,252,0.9467254155818146,,not reached within 252d
gaussian_ctrl,0.6,ewma_student_t,0.15,random_uniform,random_uniform,,126.5998,-1.2553347029132382,0.7782219575307714,,1,10000,155,0.0155,9845,0.9845,0.013258222525509154,0.018113871895676464,0.0227,0.019958819233930947,0.025807745610716935,0.023057389537836464,0.020273469817092497,0.026213364267402586,0.022699999999999998,3.469446951953614e-18,0.0615,0.05695755799797594,0.06637920857310743,0.062468257998984256,0.05785641475321155,0.06742141248967262,0.0615,0.0,0.1565,0.14951093725347792,0.1637528696271769,0.1589639410868461,0.15187448840355566,0.1663194303353842,0.1565,0.0,235.20599288979176,0.4756877766000948,252,0.8410360589131539,,not reached within 252d
gaussian_ctrl,0.6,ewma_trunc_student_t,0.05,random_uniform,random_uniform,,126.5998,-1.80014714816762,0.8581668464049058,,1,10000,14,0.0014,9986,0.9986,0.000834162028874972,0.002348761146363729,0.0044,0.0032794410394017762,0.0059011781456128655,0.004406168636090527,0.0032840409050667414,0.005909444216721775,0.0044,0.0,0.0145,0.012336538166067392,0.017036324251859584,0.014520328459843782,0.012353850990658473,0.017060175251093542,0.0145,0.0,0.0532,0.04897028177457526,0.05777285916946132,0.05327458441818546,0.049039083157535905,0.057853650147838644,0.053200000000000004,6.938893903907228e-18,247.38293611055477,0.24117220002699372,252,0.9467254155818146,,not reached within 252d
gaussian_ctrl,0.6,ewma_trunc_student_t,0.15,random_uniform,random_uniform,,126.5998,-1.2558356219100482,0.7783084003648841,,1,10000,155,0.0155,9845,0.9845,0.013258222525509154,0.018113871895676464,0.0226,0.019865129825443677,0.025701511818878333,0.022955815134586083,0.02017830233218479,0.026105462182314444,0.0226,0.0,0.0616,0.05705394834141747,0.06648274142999176,0.06256983240223464,0.057954328227645346,0.06752656858523468,0.06160000000000001,6.938893903907228e-18,0.1567,0.14970715926623746,0.16395649401506912,0.15916708989334688,0.15207382006524553,0.16652623781368606,0.1567,0.0,235.19817166074148,0.475684610931322,252,0.8408329101066532,,not reached within 252d
sv_jump,1.0,binary_gaussian,0.05,fixed_T0,fixed,0,0.0,-2.1421314377196787,0.8949311969521304,,1,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.002,0.0012951117125432855,0.0030873506646506045,0.002,0.0012951117125432855,0.0030873506646506045,0.002,0.0,0.0135,0.011417697708664352,0.015955932706003973,0.0135,0.011417697708664352,0.015955932706003973,0.0135,0.0,0.0716,0.06670953165616857,0.07681947814782712,0.0716,0.06670953165616857,0.07681947814782712,0.0716,0.0,246.8058,0.23402210423489286,252,0.9284,,not reached within 252d
sv_jump,1.0,binary_gaussian,0.15,fixed_T0,fixed,0,0.0,-1.3575945015942277,0.7953684630429575,,1,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0187,0.016223869902920365,0.02154576692869293,0.0187,0.016223869902920365,0.02154576692869293,0.0187,0.0,0.0858,0.08046856034232881,0.09144954390793968,0.0858,0.08046856034232881,0.09144954390793968,0.0858,0.0,0.2718,0.26316923040458434,0.2806060264517924,0.2718,0.26316923040458434,0.2806060264517924,0.2718,0.0,226.4983,0.5196897222879678,252,0.7282,,not reached within 252d
sv_jump,1.0,binary_student_t,0.05,fixed_T0,fixed,0,0.0,-1.9756849056159689,0.8782204183940922,,1,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0007,0.0003391263316879597,0.0014443344412696886,0.0007,0.0003391263316879597,0.0014443344412696886,0.0007,0.0,0.0209,0.01827476057807914,0.02389318666070317,0.0209,0.01827476057807914,0.02389318666070317,0.0209,0.0,0.1556,0.14862798880336192,0.1628365092743601,0.1556,0.14862798880336192,0.1628365092743601,0.1556,0.0,241.5983,0.3042260492789958,252,0.8444,,not reached within 252d
sv_jump,1.0,binary_student_t,0.15,fixed_T0,fixed,0,0.0,-1.290005347410857,0.7841480942808765,,1,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0251,0.022211580508234106,0.028353141144234522,0.0251,0.022211580508234106,0.028353141144234522,0.0251,0.0,0.1459,0.13911717690412842,0.15295477074198474,0.1459,0.13911717690412842,0.15295477074198474,0.1459,0.0,0.4067,0.3971099134461696,0.41636174064979853,0.4067,0.3971099134461696,0.41636174064979853,0.4067,0.0,211.2685,0.6094962422705609,252,0.5932999999999999,,not reached within 252d
sv_jump,1.0,trailing_sharpe_252,0.05,fixed_T0,fixed,0,0.0,-1.5047912872125153,,not applicable: the statistic is not a log-odds,252,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0626,0.058018043897642826,0.06751787787702505,0.0626,0.058018043897642826,0.06751787787702505,0.0626,0.0,252.0,0.0,252,0.9374,,not reached within 252d
sv_jump,1.0,trailing_sharpe_252,0.15,fixed_T0,fixed,0,0.0,-0.9259663798954267,,not applicable: the statistic is not a log-odds,252,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.1797,0.1722984000076029,0.1873475893486525,0.1797,0.1722984000076029,0.1873475893486525,0.1797,0.0,252.0,0.0,252,0.8203,,not reached within 252d
sv_jump,1.0,ewma_student_t,0.05,fixed_T0,fixed,0,0.0,-2.822312914302121,0.943869729722651,,1,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0034,0.0024341818163000862,0.004747205365455908,0.0034,0.0024341818163000862,0.004747205365455908,0.0034,0.0,0.0633,0.0586931158487559,0.06824226832819304,0.0633,0.0586931158487559,0.06824226832819304,0.0633,0.0,0.247,0.23864554349277825,0.2555487596827841,0.247,0.23864554349277825,0.2555487596827841,0.247,0.0,231.2433,0.4446397653866513,252,0.753,,not reached within 252d
sv_jump,1.0,ewma_student_t,0.15,fixed_T0,fixed,0,0.0,-1.7732790914899974,0.8548649843070641,,1,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0449,0.04101299418343707,0.04913652113355277,0.0449,0.04101299418343707,0.04913652113355277,0.0449,0.0,0.2141,0.20617087503492845,0.22224869523342441,0.2141,0.20617087503492845,0.22224869523342441,0.2141,0.0,0.4849,0.47511232754929017,0.49469926920150414,0.4849,0.47511232754929017,0.49469926920150414,0.4849,0.0,198.2843,0.685047689131668,252,0.5151,,not reached within 252d
sv_jump,1.0,ewma_trunc_student_t,0.05,fixed_T0,fixed,0,0.0,-2.9134963084062804,0.9485095892732135,,1,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0029,0.0020199966335610452,0.004161774546565626,0.0029,0.0020199966335610452,0.004161774546565626,0.0029,0.0,0.0639,0.05927188108679942,0.06886304229210469,0.0639,0.05927188108679942,0.06886304229210469,0.0639,0.0,0.2577,0.249221929812775,0.2663641557976547,0.2577,0.249221929812775,0.2663641557976547,0.2577,0.0,230.1648,0.4517636695633168,252,0.7423,,not reached within 252d
sv_jump,1.0,ewma_trunc_student_t,0.15,fixed_T0,fixed,0,0.0,-1.834682296701343,0.8623185773371069,,1,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0417,0.037954765678807054,0.0457972072277551,0.0417,0.037954765678807054,0.0457972072277551,0.0417,0.0,0.2188,0.210805685586669,0.22701027509699945,0.2188,0.210805685586669,0.22701027509699945,0.2188,0.0,0.494,0.4842050710116644,0.5037995369687835,0.494,0.4842050710116644,0.5037995369687835,0.494,0.0,197.4598,0.6841123294927058,252,0.506,,not reached within 252d
sv_jump,1.0,binary_gaussian,0.05,fixed_T126,fixed,126,126.0,-2.1421314377196787,0.8949311969521304,,1,10000,52,0.0052,9948,0.9948,0.003967852921628256,0.006812151865993303,0.0089,0.007238518896069928,0.010938644303608623,0.008946521913952553,0.007276384519669224,0.010995757331979862,0.0089,0.0,0.026,0.02305831481278748,0.02930571564261393,0.02613590671491757,0.023179016531455855,0.029458624551179514,0.026,0.0,0.081,0.07581203169800813,0.08650975893661886,0.08142340168878166,0.07620939911736077,0.08696054943335915,0.081,0.0,244.42712102935263,0.31587879886161624,252,0.9185765983112183,,not reached within 252d
sv_jump,1.0,binary_gaussian,0.15,fixed_T126,fixed,126,126.0,-1.3575945015942277,0.7953684630429575,,1,10000,326,0.0326,9674,0.9674,0.029294877253107827,0.03626408442380063,0.0364,0.03290372580498077,0.04025231748431056,0.03762662807525326,0.034014505868946436,0.04160581317995372,0.0364,0.0,0.0903,0.08483872586595859,0.09607592239897383,0.09334298118668596,0.08770624562884552,0.09930254827644694,0.0903,0.0,0.2224,0.21435679024996043,0.23065640564543918,0.2298945627455034,0.22161811386260638,0.23838543938460488,0.22240000000000001,2.7755575615628914e-17,226.74643373992143,0.5766141637218145,252,0.7701054372544966,,not reached within 252d
sv_jump,1.0,binary_student_t,0.05,fixed_T126,fixed,126,126.0,-1.9756849056159689,0.8782204183940922,,1,10000,41,0.0041,9959,0.9959,0.0030238546563457033,0.005556994927691345,0.0118,0.009863119376493548,0.014111816632635079,0.011848579174615926,0.009903760993952886,0.014169838873316732,0.0118,0.0,0.0424,0.03862324112699029,0.046528194181852923,0.04257455567828095,0.03878254791844114,0.046719310395936464,0.0424,0.0,0.1385,0.13186850586777127,0.14540912495422792,0.1390701877698564,0.1324134315149202,0.14600527767419852,0.1385,0.0,239.23436087960638,0.3950093057875244,252,0.8609298122301436,,not reached within 252d
sv_jump,1.0,binary_student_t,0.15,fixed_T126,fixed,126,126.0,-1.290005347410857,0.7841480942808765,,1,10000,330,0.033,9670,0.967,0.02967419810234849,0.03668445637586344,0.053,0.048778160614320124,0.05756513392906473,0.05480868665977249,0.050446443568879284,0.059524498517490546,0.053,0.0,0.1292,0.12276797279142278,0.13591680040027096,0.13360910031023784,0.12697312794155582,0.14053605854206977,0.12919999999999998,2.7755575615628914e-17,0.2928,0.28396215639936934,0.30179697252543897,0.3027921406411582,0.29371419534935583,0.31202670745173755,0.2928,0.0,217.2746639089969,0.6612730001643352,252,0.6972078593588418,,not reached within 252d
sv_jump,1.0,trailing_sharpe_252,0.05,fixed_T126,fixed,126,126.0,-1.5047912872125153,,not applicable: the statistic is not a log-odds,252,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0204,0.017807894923034105,0.02336043631411889,0.0204,0.017807894923034105,0.02336043631411889,0.0204,0.0,0.1431,0.1363736984954671,0.15010039954152188,0.1431,0.1363736984954671,0.15010039954152188,0.1431,0.0,242.4469,0.2823037859855198,252,0.8569,,not reached within 252d
sv_jump,1.0,trailing_sharpe_252,0.15,fixed_T126,fixed,126,126.0,-0.9259663798954267,,not applicable: the statistic is not a log-odds,252,10000,0,0.0,10000,1.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0674,0.06265036008987437,0.07248187530043501,0.0674,0.06265036008987437,0.07248187530043501,0.0674,0.0,0.3311,0.3219426343291417,0.3403870803204727,0.3311,0.3219426343291417,0.3403870803204727,0.3311,0.0,226.672,0.43451550256831717,252,0.6689,,not reached within 252d
sv_jump,1.0,ewma_student_t,0.05,fixed_T126,fixed,126,126.0,-2.822312914302121,0.943869729722651,,1,10000,27,0.0027,9973,0.9973,0.0018563306257756154,0.003925594153699328,0.0253,0.02239965645785025,0.028564911595270106,0.025368494936328086,0.02246038410230304,0.0286421076958336,0.0253,0.0,0.0789,0.07377651974980219,0.08434688367798164,0.07911360673819312,0.07397679244458946,0.08457453518246844,0.0789,0.0,0.2149,0.20695966932395457,0.22305928654700521,0.2154818008623283,0.2075227471060067,0.22365995501234393,0.2149,0.0,230.25368494936328,0.5131856075986146,252,0.7845181991376717,,not reached within 252d
sv_jump,1.0,ewma_student_t,0.15,fixed_T126,fixed,126,126.0,-1.7732790914899974,0.8548649843070641,,1,10000,363,0.0363,9637,0.9637,0.032808611118288936,0.040147508970676524,0.0779,0.07280761282706955,0.08331655859745563,0.08083428452838021,0.0755576584293367,0.0864449494853198,0.07790000000000001,1.3877787807814457e-17,0.1796,0.17220007278114635,0.1872459933747832,0.18636505136453252,0.17871603493813623,0.19426400774587146,0.17959999999999998,2.7755575615628914e-17,0.3655,0.35611471853256316,0.3749885770291488,0.37926740686935767,0.36963003660420785,0.38900099057952836,0.3655,0.0,205.8652070146311,0.7417546682780751,252,0.6207325931306423,,not reached within 252d
sv_jump,1.0,ewma_trunc_student_t,0.05,fixed_T126,fixed,126,126.0,-2.9134963084062804,0.9485095892732135,,1,10000,27,0.0027,9973,0.9973,0.0018563306257756154,0.003925594153699328,0.0267,0.023717565703441683,0.03004592715424078,0.02677228516995889,0.023781869161674307,0.030127122079755052,0.0267,0.0,0.0857,0.08037149560837357,0.09134668544156906,0.08593201644439988,0.08058969971134625,0.09159319664027626,0.0857,0.0,0.2218,0.21376487778763084,0.23004877890581357,0.22240048129950868,0.21434653132794176,0.23066820376092298,0.2218,0.0,228.89722250075204,0.5303503211706231,252,0.7775995187004914,,not reached within 252d
sv_jump,1.0,ewma_trunc_student_t,0.15,fixed_T126,fixed,126,126.0,-1.834682296701343,0.8623185773371069,,1,10000,349,0.0349,9651,0.9651,0.03147780239685026,0.03867939288755309,0.0804,0.07523034682474132,0.08589190460793046,0.0833074292819397,0.07795847553820555,0.08898796948582026,0.0804,0.0,0.1884,0.18085611966314125,0.1961831881214644,0.1952129313024557,0.1874270240613902,0.2032413753015768,0.18839999999999998,2.7755575615628914e-17,0.3777,0.368246530210442,0.38724739579102535,0.39135840845508235,0.3816663658784498,0.401136903450828,0.3777,0.0,204.14962180084964,0.7509971563195781,252,0.6086415915449177,,not reached within 252d
sv_jump,1.0,binary_gaussian,0.05,fixed_T252,fixed,252,252.0,-2.1421314377196787,0.8949311969521304,,1,10000,156,0.0156,9844,0.9844,0.013350536779147534,0.018221480842363948,0.0102,0.008410152377830622,0.01236601242608417,0.01036164160910199,0.008543540419262795,0.012561740335895065,0.0102,0.0,0.0269,0.023906028754578656,0.030257310503755536,0.027326290125965054,0.02428542908586586,0.03073591351864649,0.0269,0.0,0.08,0.07484260550546935,0.085479953125899,0.08126777732629012,0.07603190892597582,0.08683032494804092,0.08,0.0,243.98862251117433,0.3334208200002565,252,0.9187322226737099,,not reached within 252d
sv_jump,1.0,binary_gaussian,0.15,fixed_T252,fixed,252,252.0,-1.3575945015942277,0.7953684630429575,,1,10000,748,0.0748,9252,0.9252,0.06980563604901403,0.08012091616540935,0.029,0.02588757891009469,0.03247414755508266,0.031344574146130566,0.027983938581832467,0.03509422253600958,0.029,0.0,0.0722,0.06728983400095158,0.07743871500499931,0.07803718115002162,0.07274503839627938,0.08367957899395478,0.0722,0.0,0.1682,0.1609965874205237,0.17565823389825724,0.18179853004755728,0.17407232633794856,0.1897888605464903,0.1682,0.0,231.54626026805016,0.5444224032056604,252,0.8182014699524427,,not reached within 252d
sv_jump,1.0,binary_student_t,0.05,fixed_T252,fixed,252,252.0,-1.9756849056159689,0.8782204183940922,,1,10000,166,0.0166,9834,0.9834,0.014275044215554753,0.019296205409215374,0.0132,0.011142645756042856,0.015631215057647876,0.013422818791946308,0.011330918311162156,0.015894714460195948,0.0132,0.0,0.0403,0.03661872063908074,0.04433432746291932,0.04098027252389669,0.03723799817460216,0.0450810209121085,0.0403,0.0,0.1154,0.10928498225797102,0.12181038928875342,0.11734797640837909,0.1111360247030304,0.12385876236460187,0.1154,0.0,240.3895668090299,0.3934157836087608,252,0.8826520235916209,,not reached within 252d
sv_jump,1.0,binary_student_t,0.15,fixed_T252,fixed,252,252.0,-1.290005347410857,0.7841480942808765,,1,10000,823,0.0823,9177,0.9177,0.0770726451510133,0.08784814708784992,0.0342,0.03081297277655021,0.0379447601055721,0.037267080745341616,0.033581302877900183,0.041340093151636455,0.0342,0.0,0.0825,0.07726662124193656,0.0880540173975784,0.08989865969271003,0.08421676288391626,0.09592374670213367,0.08249999999999999,1.3877787807814457e-17,0.1996,0.19188203806520376,0.20754866815589873,0.21750027242018088,0.20917888437154813,0.22605806822625563,0.1996,0.0,228.01056990301842,0.5816983443981163,252,0.7824997275798191,,not reached within 252d
sv_jump,1.0,trailing_sharpe_252,0.05,fixed_T252,fixed,252,252.0,-1.5047912872125153,,not applicable: the statistic is not a log-odds,252,10000,57,0.0057,9943,0.9943,0.004402415829723049,0.007377204959527834,0.0175,0.01510909979989246,0.02026145862781046,0.017600321834456402,0.015195813474214628,0.020377434605145614,0.017499999999999998,3.469446951953614e-18,0.043,0.03919645311021771,0.04715452140058068,0.04324650507895002,0.039421581138716966,0.04742422437622404,0.043000000000000003,6.938893903907228e-18,0.1588,0.15176773526473988,0.16609430522340982,0.15971034898923867,0.15264133107858158,0.16704220584970264,0.1588,0.0,237.7878909785779,0.4219906691621743,252,0.8402896510107614,,not reached within 252d
sv_jump,1.0,trailing_sharpe_252,0.15,fixed_T252,fixed,252,252.0,-0.9259663798954267,,not applicable: the statistic is not a log-odds,252,10000,236,0.0236,9764,0.9764,0.020802675812245514,0.026763197835335144,0.0566,0.05223891451718412,0.061301615237931865,0.057968045882834905,0.05350441462236348,0.06277935836977394,0.056600000000000004,6.938893903907228e-18,0.1278,0.12139894718038385,0.13448690120674778,0.13088897992625972,0.12434392531447254,0.13772435964003701,0.1278,0.0,0.355,0.3456786265399594,0.36443273298753665,0.36358049979516593,0.35409460472027626,0.37317369593438715,0.35500000000000004,5.551115123125783e-17,214.32650553052028,0.6634723117050265,252,0.6364195002048341,,not reached within 252d
sv_jump,1.0,ewma_student_t,0.05,fixed_T252,fixed,252,252.0,-2.822312914302121,0.943869729722651,,1,10000,156,0.0156,9844,0.9844,0.013350536779147534,0.018221480842363948,0.0216,0.018929067542718933,0.02463834209834443,0.021942299878098336,0.019229428578504293,0.025028133918129095,0.0216,0.0,0.0627,0.05811447249316934,0.06762137248182443,0.06369362047947989,0.05903762182921834,0.06869000905115574,0.0627,0.0,0.1672,0.16001439175345022,0.17464119756207208,0.16984965461194637,0.1625610051101304,0.1773958750671026,0.16720000000000002,2.7755575615628914e-17,234.17127184071515,0.480472900653825,252,0.8301503453880537,,not reached within 252d
sv_jump,1.0,ewma_student_t,0.15,fixed_T252,fixed,252,252.0,-1.7732790914899974,0.8548649843070641,,1,10000,869,0.0869,9131,0.9131,0.08153641858771099,0.09258084086614202,0.0457,0.04177845464123728,0.04997044627835946,0.05004928266345417,0.04576306158832079,0.054713937706989055,0.045700000000000005,6.938893903907228e-18,0.118,0.11182319691636708,0.12447017783882983,0.12923009527981602,0.12250515565623983,0.1362668733359158,0.11800000000000001,1.3877787807814457e-17,0.2578,0.24932080658299596,0.26646520222775966,0.28233490307742853,0.273195152964058,0.2916577218319572,0.2578,0.0,219.13908662797064,0.6653242875858986,252,0.7176650969225715,,not reached within 252d
sv_jump,1.0,ewma_trunc_student_t,0.05,fixed_T252,fixed,252,252.0,-2.9134963084062804,0.9485095892732135,,1,10000,161,0.0161,9839,0.9839,0.01381248597286477,0.018759147650276035,0.0222,0.01949052144308665,0.0252764273999319,0.02256326862486025,0.019809872998338918,0.02568933174800591,0.0222,0.0,0.0665,0.061781234037715294,0.07155169254966132,0.06758816952942372,0.06279468398524299,0.07271917798246832,0.06649999999999999,1.3877787807814457e-17,0.176,0.16866087348999043,0.18358795745420797,0.17887996747636956,0.17143292949824118,0.18657765855840097,0.17600000000000002,2.7755575615628914e-17,233.19910560016262,0.4909314309277909,252,0.8211200325236304,,not reached within 252d
sv_jump,1.0,ewma_trunc_student_t,0.15,fixed_T252,fixed,252,252.0,-1.834682296701343,0.8623185773371069,,1,10000,863,0.0863,9137,0.9137,0.08095391733753572,0.09196380291436208,0.0468,0.042831521462622445,0.051116534660558814,0.05122031301302397,0.046885808578133306,0.05593201875807648,0.046799999999999994,6.938893903907228e-18,0.1201,0.11387401396732148,0.12661774799471856,0.1314435810441064,0.1246700787453745,0.13852685664169695,0.1201,0.0,0.2602,0.2516940240606174,0.26889014155795893,0.2847761847433512,0.2756143571697419,0.29411890888480174,0.2602,0.0,218.6466017292328,0.6687223047371966,252,0.7152238152566488,,not reached within 252d
sv_jump,1.0,binary_gaussian,0.05,random_uniform,random_uniform,,125.9072,-2.1421314377196787,0.8949311969521304,,1,10000,63,0.0063,9937,0.9937,0.004927565458326495,0.008051594532879576,0.0074,0.005899086359582839,0.009279228835207744,0.007446915568078897,0.005936511446020103,0.009337996194976663,0.0074,0.0,0.0254,0.022493713338593437,0.028670777914852785,0.02556103451746,0.02263652285617911,0.028852222934704377,0.025400000000000002,3.469446951953614e-18,0.0787,0.07358271825711664,0.08414083877001548,0.0791989534064607,0.07405048497703208,0.08467264377990487,0.0787,0.0,244.62926436550268,0.3109916612180134,252,0.9208010465935393,,not reached within 252d
sv_jump,1.0,binary_gaussian,0.15,random_uniform,random_uniform,,125.9072,-1.3575945015942277,0.7953684630429575,,1,10000,325,0.0325,9675,0.9675,0.02920006871775234,0.036158969758830276,0.0339,0.030528167026144658,0.03762979625500005,0.03503875968992248,0.03155541128280232,0.03889118728187468,0.033900000000000007,6.938893903907228e-18,0.0858,0.08046856034232881,0.09144954390793968,0.08868217054263566,0.0831795073401582,0.09451133160351903,0.0858,0.0,0.216,0.20804433525730787,0.2241737758172364,0.22325581395348837,0.21506877070283892,0.2316625325442262,0.216,0.0,227.73064599483203,0.5633905065942136,252,0.7767441860465116,,not reached within 252d
sv_jump,1.0,binary_student_t,0.05,random_uniform,random_uniform,,125.9072,-1.9756849056159689,0.8782204183940922,,1,10000,56,0.0056,9944,0.9944,0.004315267073552004,0.007264430515373014,0.009,0.007328320093401381,0.011048766306603034,0.009050683829444892,0.007369621188070075,0.011110916482510001,0.009,0.0,0.0405,0.036809508627892576,0.0445433858747592,0.04072807723250201,0.037017183743482174,0.04479367564642754,0.0405,0.0,0.1375,0.13088944509917524,0.1443889537195653,0.13827433628318583,0.1316293143338655,0.14519872622350372,0.13749999999999998,2.7755575615628914e-17,239.65567176186644,0.3823182898402196,252,0.8617256637168141,,not reached within 252d
sv_jump,1.0,binary_student_t,0.15,random_uniform,random_uniform,,125.9072,-1.290005347410857,0.7841480942808765,,1,10000,360,0.036,9640,0.964,0.032523311925956866,0.03983303856203099,0.0444,0.04053475956156519,0.04861513975379532,0.04605809128630706,0.04205153212909232,0.0504262903889226,0.0444,0.0,0.1229,0.11660941149761031,0.12948020007355396,0.1274896265560166,0.1209798583751528,0.13429616097178315,0.12289999999999998,1.3877787807814457e-17,0.2914,0.2825752315238661,0.3003849725963801,0.30228215767634853,0.29319480100147477,0.311527029373145,0.2914,0.0,218.3929460580913,0.6373964323062273,252,0.6977178423236514,,not reached within 252d
sv_jump,1.0,trailing_sharpe_252,0.05,random_uniform,random_uniform,,125.9072,-1.5047912872125153,,not applicable: the statistic is not a log-odds,252,10000,2,0.0002,9998,0.9998,5.484892732085772e-05,0.0007289958440074673,0.0052,0.003967852921628256,0.006812151865993303,0.005201040208041608,0.003968647076232771,0.006813513315400711,0.0052,0.0,0.0213,0.018648553035367933,0.024319087004717837,0.021304260852170433,0.01865228820400922,0.02432394378191313,0.0213,0.0,0.1359,0.12932319758077757,0.1427564300327491,0.13592718543708743,0.12934916304958885,0.1427848704708369,0.13590000000000002,2.7755575615628914e-17,243.00190038007602,0.3017172531151367,252,0.8640728145629126,,not reached within 252d
sv_jump,1.0,trailing_sharpe_252,0.15,random_uniform,random_uniform,,125.9072,-0.9259663798954267,,not applicable: the statistic is not a log-odds,252,10000,2,0.0002,9998,0.9998,5.484892732085772e-05,0.0007289958440074673,0.0154,0.013165934022359623,0.01800623719850013,0.015403080616123225,0.013168570487373911,0.018009834019895997,0.0154,0.0,0.0627,0.05811447249316934,0.06762137248182443,0.0627125425085017,0.05812612500653933,0.06763486250755436,0.06269999999999999,1.3877787807814457e-17,0.3217,0.31261441696291137,0.33092251685607177,0.3217643528705741,0.31267736248071215,0.33098825502846335,0.3217,0.0,228.12022404480896,0.4742904354068882,252,0.678235647129426,,not reached within 252d
