detector,day,bin_low,bin_high,n,mean_predicted_q,observed_invalid_frac,gap,scenario
ewma_student_t,63,0.6000000000000001,0.7000000000000001,3061,0.6461112642261597,0.6452139823587063,0.0008972818674534144,sv_jump_big
ewma_student_t,63,0.7000000000000001,0.8,1708,0.7446573095151673,0.7570257611241218,-0.0123684516089545,sv_jump_big
ewma_student_t,63,0.8,0.9,778,0.8425318603015475,0.8650385604113111,-0.022506700109763633,sv_jump_big
ewma_student_t,63,0.9,1.0,152,0.9306423786319109,0.9671052631578947,-0.036462884525983785,sv_jump_big
ewma_student_t,126,0.0,0.1,1154,0.05488187069965292,0.06152512998266898,-0.0066432592830160606,sv_jump_big
ewma_student_t,126,0.1,0.2,1602,0.15318433508662554,0.16916354556803995,-0.015979210481414402,sv_jump_big
ewma_student_t,126,0.2,0.30000000000000004,2113,0.25134364728136,0.24609559867486985,0.005248048606490141,sv_jump_big
ewma_student_t,126,0.30000000000000004,0.4,2458,0.35065736664126124,0.3681855166802278,-0.017528150038966572,sv_jump_big
ewma_student_t,126,0.4,0.5,2706,0.4501036887144955,0.44198078344419806,0.008122905270297465,sv_jump_big
ewma_student_t,126,0.5,0.6000000000000001,2659,0.5497031856392529,0.5554719819481008,-0.005768796308847857,sv_jump_big
ewma_student_t,126,0.6000000000000001,0.7000000000000001,2471,0.6487204699599928,0.6535815459328207,-0.004861075972827922,sv_jump_big
ewma_student_t,126,0.7000000000000001,0.8,2079,0.7487464284071818,0.733044733044733,0.015701695362448698,sv_jump_big
ewma_student_t,126,0.8,0.9,1622,0.8463633382051582,0.8261405672009864,0.020222771004171802,sv_jump_big
ewma_student_t,126,0.9,1.0,1136,0.9458558845690586,0.9515845070422535,-0.005728622473194944,sv_jump_big
ewma_student_t,252,0.0,0.1,3179,0.04074997209836695,0.056621579112928595,-0.015871607014561646,sv_jump_big
ewma_student_t,252,0.1,0.2,2075,0.14940895186395517,0.15228915662650602,-0.002880204762550853,sv_jump_big
ewma_student_t,252,0.2,0.30000000000000004,1670,0.24777454329771398,0.25748502994011974,-0.009710486642405758,sv_jump_big
ewma_student_t,252,0.30000000000000004,0.4,1600,0.3500960650958561,0.354375,-0.004278934904143883,sv_jump_big
ewma_student_t,252,0.4,0.5,1585,0.4511320838318762,0.48832807570977915,-0.037195991877902956,sv_jump_big
ewma_student_t,252,0.5,0.6000000000000001,1548,0.5510170052854458,0.5510335917312662,-1.6586445820365725e-05,sv_jump_big
ewma_student_t,252,0.6000000000000001,0.7000000000000001,1558,0.650638491853284,0.6437740693196405,0.006864422533643499,sv_jump_big
ewma_student_t,252,0.7000000000000001,0.8,1643,0.7513520416353199,0.7516737674984784,-0.00032172586315848406,sv_jump_big
ewma_student_t,252,0.8,0.9,1909,0.8503253822716771,0.8328968046097434,0.01742857766193373,sv_jump_big
ewma_student_t,252,0.9,1.0,3233,0.958363117998446,0.9440148468914321,0.014348271107013866,sv_jump_big
ewma_student_t,504,0.0,0.1,6036,0.02613400160338837,0.03330019880715706,-0.007166197203768689,sv_jump_big
ewma_student_t,504,0.1,0.2,1479,0.14661087758399827,0.1649763353617309,-0.01836545777773263,sv_jump_big
ewma_student_t,504,0.2,0.30000000000000004,1009,0.24789633559840044,0.2755203171456888,-0.027623981547288373,sv_jump_big
ewma_student_t,504,0.30000000000000004,0.4,785,0.3507612773013841,0.3630573248407643,-0.012296047539380184,sv_jump_big
ewma_student_t,504,0.4,0.5,738,0.4509798649482799,0.44579945799457993,0.005180406953699979,sv_jump_big
ewma_student_t,504,0.5,0.6000000000000001,721,0.54963586494694,0.5575589459084604,-0.007923080961520501,sv_jump_big
ewma_student_t,504,0.6000000000000001,0.7000000000000001,800,0.6512651594345098,0.6475,0.003765159434509835,sv_jump_big
ewma_student_t,504,0.7000000000000001,0.8,1032,0.7514860368477168,0.7422480620155039,0.009237974832212892,sv_jump_big
