scenario,far_target,kind,sharpe_valid,method,cutoff_H,point,lo,hi,excludes_zero,n_reps,interval_type,resampling,note
gaussian_ctrl,0.05,detect_B_minus_A,1.0,binary_student_t,63,0.1013,0.0902975,0.11109999999999999,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,1.0,binary_student_t,63,0.0378,0.0322,0.04420249999999999,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,1.0,binary_student_t,126,0.1348,0.12390000000000001,0.1483025,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,1.0,binary_student_t,126,0.0415,0.0354975,0.04710249999999999,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,1.0,binary_student_t,252,0.1143,0.1012,0.1273025,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,1.0,binary_student_t,252,0.032799999999999996,0.0271,0.0382,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,1.0,binary_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,1.0,binary_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,1.0,ewma_student_t,63,0.0978,0.0875975,0.1087025,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,1.0,ewma_student_t,63,0.038,0.0326,0.04420249999999999,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,1.0,ewma_student_t,126,0.1323,0.12100000000000001,0.1474025,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,1.0,ewma_student_t,126,0.0424,0.0376,0.04840249999999999,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,1.0,ewma_student_t,252,0.116,0.1023,0.1289,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,1.0,ewma_student_t,252,0.0303,0.0261975,0.0355,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,1.0,ewma_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,1.0,ewma_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,1.0,ewma_trunc_student_t,63,0.098,0.0875975,0.10880249999999998,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,1.0,ewma_trunc_student_t,63,0.038,0.0326,0.04420249999999999,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,1.0,ewma_trunc_student_t,126,0.13240000000000002,0.1210975,0.1476025,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,1.0,ewma_trunc_student_t,126,0.0424,0.0375975,0.0484,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,1.0,ewma_trunc_student_t,252,0.11590000000000002,0.1021,0.12910249999999998,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,1.0,ewma_trunc_student_t,252,0.0303,0.0261,0.03550249999999999,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,1.0,ewma_trunc_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,1.0,ewma_trunc_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,gain_B_ewma_student_t_minus_binary_student_t,1.0,ewma_student_t|binary_student_t,63,-0.003500000000000003,-0.00960250000000001,0.004102499999999979,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
gaussian_ctrl,0.05,gain_B_ewma_student_t_minus_binary_student_t,1.0,ewma_student_t|binary_student_t,126,-0.0040000000000000036,-0.011802500000000006,0.005602500000000007,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
gaussian_ctrl,0.05,gain_B_ewma_student_t_minus_binary_student_t,1.0,ewma_student_t|binary_student_t,252,-0.00839999999999999,-0.017499999999999988,0.0005000000000000004,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
gaussian_ctrl,0.05,gain_B_ewma_student_t_minus_binary_student_t,1.0,ewma_student_t|binary_student_t,504,-0.018299999999999983,-0.027200000000000002,-0.004200000000000035,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
gaussian_ctrl,0.05,gain_B_ewma_trunc_student_t_minus_ewma_student_t,1.0,ewma_trunc_student_t|ewma_student_t,63,0.00020000000000000573,0.0,0.0003000000000000086,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
gaussian_ctrl,0.05,gain_B_ewma_trunc_student_t_minus_ewma_student_t,1.0,ewma_trunc_student_t|ewma_student_t,126,0.00010000000000001674,-0.001700000000000007,0.0005000000000000004,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
gaussian_ctrl,0.05,gain_B_ewma_trunc_student_t_minus_ewma_student_t,1.0,ewma_trunc_student_t|ewma_student_t,252,0.0,-0.0014000000000000123,0.0005024999999999866,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
gaussian_ctrl,0.05,gain_B_ewma_trunc_student_t_minus_ewma_student_t,1.0,ewma_trunc_student_t|ewma_student_t,504,9.999999999998899e-05,-0.0007999999999999674,0.0005000000000000004,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
gaussian_ctrl,0.05,detect_B_minus_A,0.6,binary_student_t,63,0.0748,0.0662975,0.08340249999999999,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,0.6,binary_student_t,63,0.0374,0.032,0.0436,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,0.6,binary_student_t,126,0.0915,0.0812975,0.0992,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,0.6,binary_student_t,126,0.0419,0.036199999999999996,0.0472,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,0.6,binary_student_t,252,0.09,0.08029750000000001,0.0996,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,0.6,binary_student_t,252,0.0351,0.0296,0.0411,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,0.6,binary_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,0.6,binary_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,0.6,ewma_student_t,63,0.0734,0.064,0.0809,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,0.6,ewma_student_t,63,0.0389,0.0328,0.0448,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,0.6,ewma_student_t,126,0.0906,0.0806975,0.0990025,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,0.6,ewma_student_t,126,0.0446,0.0378,0.0496,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,0.6,ewma_student_t,252,0.0855,0.07619749999999999,0.09790499999999996,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,0.6,ewma_student_t,252,0.0342,0.0296,0.04060249999999999,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,0.6,ewma_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,0.6,ewma_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,0.6,ewma_trunc_student_t,63,0.0734,0.064,0.0809,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,0.6,ewma_trunc_student_t,63,0.0389,0.0328,0.0449,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,0.6,ewma_trunc_student_t,126,0.09040000000000001,0.0806,0.0990025,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,0.6,ewma_trunc_student_t,126,0.0445,0.0377975,0.04950249999999999,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,0.6,ewma_trunc_student_t,252,0.0855,0.0761,0.0978025,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,0.6,ewma_trunc_student_t,252,0.0341,0.0296,0.04060249999999999,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,detect_B_minus_A,0.6,ewma_trunc_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.05,far_B_minus_A,0.6,ewma_trunc_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.05,gain_B_ewma_student_t_minus_binary_student_t,0.6,ewma_student_t|binary_student_t,63,-0.0013999999999999985,-0.007999999999999993,0.004299999999999998,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
gaussian_ctrl,0.05,gain_B_ewma_student_t_minus_binary_student_t,0.6,ewma_student_t|binary_student_t,126,-0.0013999999999999985,-0.007300000000000001,0.004400000000000001,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
gaussian_ctrl,0.05,gain_B_ewma_student_t_minus_binary_student_t,0.6,ewma_student_t|binary_student_t,252,-0.008099999999999996,-0.014000000000000012,0.0002024999999999918,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
gaussian_ctrl,0.05,gain_B_ewma_student_t_minus_binary_student_t,0.6,ewma_student_t|binary_student_t,504,-0.009800000000000003,-0.017499999999999988,-0.0033975000000000003,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
gaussian_ctrl,0.05,gain_B_ewma_trunc_student_t_minus_ewma_student_t,0.6,ewma_trunc_student_t|ewma_student_t,63,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
gaussian_ctrl,0.05,gain_B_ewma_trunc_student_t_minus_ewma_student_t,0.6,ewma_trunc_student_t|ewma_student_t,126,-0.00019999999999999185,-0.0009000000000000119,0.0002999999999999947,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
gaussian_ctrl,0.05,gain_B_ewma_trunc_student_t_minus_ewma_student_t,0.6,ewma_trunc_student_t|ewma_student_t,252,0.0,-0.0006999999999999923,0.0003999999999999976,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
gaussian_ctrl,0.05,gain_B_ewma_trunc_student_t_minus_ewma_student_t,0.6,ewma_trunc_student_t|ewma_student_t,504,0.0,-0.0011000000000000176,0.0003999999999999837,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",both calibrated at this horizon
gaussian_ctrl,0.15,detect_B_minus_A,1.0,binary_student_t,63,0.24979999999999997,0.2371,0.2611,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.15,far_B_minus_A,1.0,binary_student_t,63,0.1343,0.12480000000000001,0.1429,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.15,detect_B_minus_A,1.0,binary_student_t,126,0.24210000000000004,0.23009499999999997,0.2544024999999999,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.15,far_B_minus_A,1.0,binary_student_t,126,0.1166,0.10750000000000001,0.1263025,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.15,detect_B_minus_A,1.0,binary_student_t,252,0.1382,0.12719750000000005,0.1518,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.15,far_B_minus_A,1.0,binary_student_t,252,0.0696,0.0629975,0.0778025,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.15,detect_B_minus_A,1.0,binary_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.15,far_B_minus_A,1.0,binary_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.15,detect_B_minus_A,1.0,ewma_student_t,63,0.24889999999999998,0.2364,0.2643,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.15,far_B_minus_A,1.0,ewma_student_t,63,0.1346,0.1263975,0.14429999999999998,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.15,detect_B_minus_A,1.0,ewma_student_t,126,0.2402,0.2269,0.2525024999999999,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.15,far_B_minus_A,1.0,ewma_student_t,126,0.11489999999999999,0.1051,0.12380000000000001,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.15,detect_B_minus_A,1.0,ewma_student_t,252,0.14170000000000005,0.12999499999999994,0.154005,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.15,far_B_minus_A,1.0,ewma_student_t,252,0.06440000000000001,0.05739999999999999,0.0725,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.15,detect_B_minus_A,1.0,ewma_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.15,far_B_minus_A,1.0,ewma_student_t,504,0.0,0.0,0.0,False,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.15,detect_B_minus_A,1.0,ewma_trunc_student_t,63,0.24889999999999998,0.2362975,0.26420249999999995,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.15,far_B_minus_A,1.0,ewma_trunc_student_t,63,0.13449999999999998,0.1263,0.1442,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.15,detect_B_minus_A,1.0,ewma_trunc_student_t,126,0.2397,0.22659749999999998,0.2523025,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.15,far_B_minus_A,1.0,ewma_trunc_student_t,126,0.1145,0.10500000000000001,0.1238,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
gaussian_ctrl,0.15,detect_B_minus_A,1.0,ewma_trunc_student_t,252,0.14130000000000004,0.1296975,0.15430250000000004,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",same cutoff; B spends its budget inside the window
gaussian_ctrl,0.15,far_B_minus_A,1.0,ewma_trunc_student_t,252,0.0646,0.057499999999999996,0.0726025,True,2000,per-comparison; the calibration buffer does not cover these differences,"calibration + test, shared across arms, horizons and methods",the false alarms that buy the detection difference
