scenario,method,arm,far_target,threshold,first_eligible_day,far_alarms,far_lo,far_hi,in_stage2c_coverage,far_d63,detect_d63,detect_d63_lo,detect_d63_hi,far_d126,detect_d126,detect_d126_lo,detect_d126_hi,far_d252,detect_d252,detect_d252_lo,detect_d252_hi,far_d504,detect_d504,detect_d504_lo,detect_d504_hi,trunc_mean_detect_days,trunc_mean_detect_se,median_detect_days,median_detect_note,undetected_at_H,n_test_valid,n_test_invalid
sv_ctrl,known_vol_rolling_252,diagnostic,0.15,-0.9462633924231408,252,1360,0.12942107897738253,0.14285847183647005,True,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0284,0.1547,0.1477451235993833,0.16192006567540596,0.136,0.5111,0.501300213211613,0.5208912620245579,411.943,1.062319484603731,492,,0.4889,10000,10000
sv_ctrl,ewma_gaussian,diagnostic,0.15,-1.720937340953941,1,1412,0.13451256005399473,0.14816299717680279,True,0.003,0.0196,0.017061812083451283,0.022507133551094786,0.0288,0.1616,0.1545158564765395,0.16894403362073437,0.0828,0.4271,0.41743471480354916,0.4368212721588954,0.1412,0.7068,0.6977996176498045,0.7156415606240836,312.2073,1.5945955556722264,299,,0.2932,10000,10000
sv_ctrl,ewma_student_t,diagnostic,0.15,-1.8477368587673468,1,1420,0.1352961466999413,0.14897879613346313,True,0.0054,0.0355,0.03204796463660609,0.03930876984975245,0.0333,0.1917,0.18410379084405787,0.1995329825513013,0.0859,0.4529,0.4431636999274498,0.4626724727190679,0.142,0.7299,0.7211104813614208,0.738512956187742,300.4523,1.618805833231265,281,,0.2701,10000,10000
sv_ctrl,binary_gaussian,transfer,0.05,-2.2248819931017287,1,418,0.03805024400211621,0.0459016521047718,True,0.0017,0.0027,0.0018563306257756154,0.003925594153699328,0.0067,0.0146,0.01242858335998111,0.01714420225827173,0.0184,0.0663,0.061588129514028624,0.07134495067269625,0.0418,0.2724,0.2637629817365724,0.28121181432175946,457.8828,0.958347207098208,,not reached within 504d,0.7276,10000,10000
sv_ctrl,binary_student_t,transfer,0.05,-2.52088337439814,1,204,0.017807894923034105,0.02336043631411889,True,0.0,0.0001,1.765267360112231e-05,0.0005662688974013381,0.0006,0.0047,0.003536501767139378,0.006243887018852858,0.0051,0.0648,0.06014025399538667,0.06979397818645022,0.0204,0.3072,0.29823350681288174,0.31631456295885096,454.8876,0.9264601175760054,,not reached within 504d,0.6928000000000001,10000,10000
sv_ctrl,trailing_sharpe_252,transfer,0.05,-1.6112741416431058,252,330,0.02967419810234849,0.03668445637586344,True,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0033,0.0559,0.0515655732207708,0.06057549413206414,0.033,0.2731,0.2644557168694468,0.28191854159116614,459.342,0.8440102836671444,,not reached within 504d,0.7269,10000,10000
sv_ctrl,known_vol_rolling_252,transfer,0.05,-1.7610918106628506,252,418,0.03805024400211621,0.0459016521047718,True,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0067,0.0394,0.03576049506533981,0.043393244233727445,0.0418,0.187,0.17947858810548215,0.19476179487456138,473.5661,0.728048081159375,,not reached within 504d,0.813,10000,10000
sv_ctrl,ewma_gaussian,transfer,0.05,-2.716929175661829,1,387,0.03509335668205077,0.04266092021473544,True,0.0,0.0004,0.00015556283662307484,0.0010281283353569795,0.0032,0.0433,0.03948313833238368,0.04746760577939231,0.0144,0.1969,0.18922310056693792,0.2048096792453662,0.0387,0.5004,0.49060191135019326,0.5101977814511102,398.4897,1.3386983008523878,504,,0.49960000000000004,10000,10000
sv_ctrl,ewma_student_t,transfer,0.05,-2.9295472492107932,1,406,0.036904912192822444,0.04464790551015519,True,0.0,0.002,0.0012951117125432855,0.0030873506646506045,0.0036,0.0567,0.05233512205233271,0.061405330903109144,0.0178,0.2168,0.20883323662812167,0.22498426004902952,0.0406,0.5232,0.5134037019662856,0.532978480509315,390.1657,1.3878487730198408,482,,0.4768,10000,10000
sv_ctrl,binary_gaussian,transfer,0.15,-1.401444376765194,1,1277,0.12130116945632166,0.1343847557304841,True,0.0116,0.0196,0.017061812083451283,0.022507133551094786,0.0324,0.0807,0.07552117837048508,0.0862008426631643,0.0725,0.2505,0.24210435440866862,0.2590872607782989,0.1277,0.5463,0.5365263644138458,0.5560380773370295,376.5437,1.4828024815702647,452,,0.4537,10000,10000
sv_ctrl,binary_student_t,transfer,0.15,-1.7093797208677135,1,823,0.0770726451510133,0.08784814708784992,True,0.0016,0.0046,0.0034506598701977897,0.006129805715468581,0.0108,0.0546,0.05031560891015105,0.059226456838447655,0.0391,0.2452,0.23686701694746304,0.25372866862223376,0.0823,0.5551,0.5453405555238283,0.5648171278557231,379.8904,1.410684253045372,449,,0.44489999999999996,10000,10000
sv_ctrl,trailing_sharpe_252,transfer,0.15,-1.0216678503228327,252,1174,0.11123736659075249,0.12385646896248924,True,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0188,0.1577,0.15068833033852974,0.16497455494603547,0.1174,0.5343,0.5245119633373699,0.5440616943744015,408.2813,1.0644896198864904,471,,0.4657,10000,10000
sv_ctrl,known_vol_rolling_252,transfer,0.15,-1.0138173399256876,252,1238,0.11748887818020111,0.13040004219389592,True,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0257,0.1395,0.13284768538053285,0.14642917744472497,0.1238,0.4777,0.4679203709175377,0.4874967554097944,418.9664,1.0456097154635218,,not reached within 504d,0.5223,10000,10000
sv_ctrl,ewma_gaussian,transfer,0.15,-1.7486128807272068,1,1365,0.12991050416292352,0.1433686626525584,True,0.0025,0.0179,0.015480359711334964,0.020689891517671408,0.0277,0.1553,0.1483336911233567,0.1625310373533877,0.0796,0.4178,0.4081668880834637,0.42749624124867547,0.1365,0.7016,0.6925560420687956,0.7104891297881476,315.373,1.5877068647608854,306,,0.2984,10000,10000
sv_ctrl,ewma_student_t,transfer,0.15,-1.8676400867598089,1,1401,0.13343524963995043,0.1470411523872626,True,0.0054,0.0337,0.03033833762278134,0.03741977925771164,0.0324,0.1879,0.18036412561359147,0.1956755661693849,0.0848,0.4479,0.43817538400819617,0.4576646286220282,0.1401,0.7268,0.7179804995861779,0.7354453187528832,302.1438,1.6157406765782047,283,,0.2732,10000,10000
sv_jump,binary_gaussian,diagnostic,0.05,-2.118917163409256,1,437,0.03986546628744224,0.04788497062563722,False,0.001,0.0024,0.0016133788093978356,0.0035687763690995114,0.0039,0.0142,0.012060574139796656,0.016712518677152722,0.0164,0.0733,0.0683539844864231,0.0785737197231123,0.0437,0.2957,0.2868353957374098,0.30472150599684866,452.5962,0.9942770505454324,,not reached within 504d,0.7042999999999999,10000,10000
sv_jump,binary_student_t,diagnostic,0.05,-1.9691516316716937,1,427,0.03890982053191082,0.04684138437790998,False,0.0002,0.0006,0.0002750134763309977,0.001308524096300786,0.0028,0.0201,0.017527981217395204,0.02304058041878019,0.0174,0.1567,0.14970715926623746,0.16395649401506912,0.0427,0.4655,0.45573865260093827,0.4752878432866383,412.8652,1.2306765210102681,,not reached within 504d,0.5345,10000,10000
sv_jump,trailing_sharpe_252,diagnostic,0.05,-1.5231472611394112,252,421,0.03833671543427698,0.04621495027358863,False,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0056,0.0598,0.05531946812109357,0.06461860404445009,0.0421,0.3071,0.298134364069772,0.3162137825016349,453.267,0.8813603183154267,,not reached within 504d,0.6929000000000001,10000,10000
sv_jump,known_vol_rolling_252,diagnostic,0.05,-1.7262048276115507,252,393,0.03566516949826361,0.043288646600477806,False,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0062,0.038,0.0344265516422164,0.04192826285228877,0.0393,0.1937,0.18607250290254143,0.20156273449933507,472.0087,0.7424253106981176,,not reached within 504d,0.8063,10000,10000
sv_jump,ewma_gaussian,diagnostic,0.05,-3.5422328122989057,1,417,0.037954765678807054,0.0457972072277551,False,0.0005,0.001,0.0005432859864972464,0.0018399443874379962,0.0034,0.0242,0.021365877393778255,0.02739953545575759,0.0148,0.1328,0.1262894831737641,0.1395925252296608,0.0417,0.3907,0.3811809082389119,0.4003030338049179,427.806,1.1912475491988839,,not reached within 504d,0.6093,10000,10000
sv_jump,ewma_student_t,diagnostic,0.05,-2.843728873419886,1,419,0.03814572841630529,0.04600609089090859,False,0.0,0.0032,0.0022677138537914978,0.004513826927312767,0.0031,0.0567,0.05233512205233271,0.061405330903109144,0.0162,0.2386,0.23034746900161798,0.24705328534657175,0.0419,0.5453,0.5355249465459572,0.5550402632016594,382.9818,1.4085969123216693,459,,0.4547,10000,10000
sv_jump,binary_gaussian,diagnostic,0.15,-1.3643425764918142,1,1390,0.1323580808483827,0.14591916597524585,False,0.0094,0.0195,0.016968632494305403,0.022400389939914802,0.0324,0.0824,0.07716963202033106,0.08795108341885804,0.0769,0.2681,0.25950820779898925,0.27686989064533046,0.139,0.5573,0.547544585425874,0.5670114083608464,371.5129,1.4976643292818723,441,,0.4427,10000,10000
sv_jump,binary_student_t,diagnostic,0.15,-1.274708860387709,1,1392,0.13255391912253311,0.14612317410174708,False,0.0087,0.0239,0.021084215098547462,0.02708142815001079,0.0385,0.1503,0.1434301119298219,0.15743845653062927,0.087,0.4096,0.39999818391308545,0.4192712429923328,0.1392,0.693,0.6838869984544295,0.7019647781744892,318.9739,1.591244722805322,314,,0.30700000000000005,10000,10000
sv_jump,trailing_sharpe_252,diagnostic,0.15,-0.9562114342659229,252,1333,0.12677871147686712,0.14010291292818708,False,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0239,0.1749,0.16757967934101972,0.1824699963995942,0.1333,0.5647,0.554959561747199,0.5743907488636355,401.3721,1.0773358944275189,445,,0.4353,10000,10000
sv_jump,known_vol_rolling_252,diagnostic,0.15,-0.973516391710708,252,1339,0.12736582655334353,0.14071533705366587,False,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0264,0.1504,0.14352815759883644,0.15754033406194065,0.1339,0.4997,0.48990217877786774,0.5094980516211546,414.0477,1.0595344184071507,,not reached within 504d,0.5003,10000,10000
sv_jump,ewma_gaussian,diagnostic,0.15,-2.1715052155789305,1,1348,0.12824658273269673,0.14163388967724544,False,0.0034,0.0088,0.0071487758942133965,0.010828464105139289,0.0215,0.1162,0.11006586473190991,0.12262889241742145,0.0712,0.3453,0.33604204236744534,0.3546767667284419,0.1348,0.6385,0.6290321219429407,0.6478615105083818,342.6604,1.5495545615169257,361,,0.36150000000000004,10000,10000
sv_jump,ewma_student_t,diagnostic,0.15,-1.8023267277776127,1,1378,0.13118315079724846,0.14469501762246967,False,0.0044,0.0384,0.0348075417687003,0.04234696552710831,0.0322,0.201,0.19326096696996636,0.20896866405569825,0.0833,0.4709,0.4611298378449803,0.48069251086019293,0.1378,0.7488,0.7402051278063442,0.7572037946044072,293.6856,1.6142397257697585,269,,0.2512,10000,10000
sv_jump,binary_gaussian,transfer,0.05,-2.2248819931017287,1,374,0.033855276482213766,0.04129999881033621,False,0.0006,0.0018,0.0011389279915130562,0.0028436879850291027,0.003,0.0116,0.009680916376468828,0.01389417323200807,0.0136,0.0586,0.054163804894883746,0.06337518886674953,0.0374,0.2656,0.2570349798357568,0.2743450386004163,460.0836,0.9199340242457046,,not reached within 504d,0.7343999999999999,10000,10000
sv_jump,binary_student_t,transfer,0.05,-2.52088337439814,1,160,0.013720046519002554,0.018651663903812385,False,0.0,0.0,0.0,0.00038399837067659573,0.0005,0.003,0.0021022876940520996,0.004279406686400436,0.0041,0.0561,0.05175793644691601,0.06078297730657066,0.016,0.3018,0.29288051594435893,0.31087170100977723,457.1137,0.8888685313124747,,not reached within 504d,0.6981999999999999,10000,10000
sv_jump,trailing_sharpe_252,transfer,0.05,-1.6112741416431058,252,335,0.030148541425793103,0.03720972905404816,False,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0043,0.0503,0.04618626511967923,0.05475910301490729,0.0335,0.2706,0.26198178783683546,0.27939439061563087,459.8926,0.8354135132362954,,not reached within 504d,0.7294,10000,10000
sv_jump,known_vol_rolling_252,transfer,0.05,-1.7610918106628506,252,373,0.03376008880295818,0.041195263289265927,False,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0056,0.0363,0.032808611118288936,0.040147508970676524,0.0373,0.184,0.17652728162021253,0.19171540535005505,473.7305,0.7244190950530832,,not reached within 504d,0.8160000000000001,10000,10000
sv_jump,ewma_gaussian,transfer,0.05,-2.716929175661829,1,858,0.08046856034232881,0.09144954390793968,False,0.0015,0.0027,0.0018563306257756154,0.003925594153699328,0.0097,0.0593,0.054837876757090474,0.06410057940682386,0.0393,0.239,0.23074251549027605,0.24745793165921706,0.0858,0.5321,0.522309940333844,0.5418654069707585,383.9604,1.4204853329204439,470,,0.4679,10000,10000
sv_jump,ewma_student_t,transfer,0.05,-2.9295472492107932,1,367,0.033189114320119714,0.04056669857014922,False,0.0,0.0026,0.0017749883701664527,0.0038070132089826243,0.0026,0.0504,0.04628220197159746,0.05486308936331493,0.0135,0.2234,0.2153433654460345,0.23166906245262375,0.0367,0.5302,0.5204083467422222,0.5399684597561889,388.684,1.383762744957904,474,,0.4698,10000,10000
sv_jump,binary_gaussian,transfer,0.15,-1.401444376765194,1,1318,0.12531112063220426,0.13857165576796196,False,0.0078,0.0173,0.014923598454330068,0.020047113572721115,0.0293,0.0738,0.06883780014845281,0.07908952006271192,0.0714,0.2545,0.2460581833856347,0.26313035981436744,0.1318,0.5435,0.5337224943223774,0.5532440978193737,377.0105,1.474655105352765,458,,0.4565,10000,10000
sv_jump,binary_student_t,transfer,0.15,-1.7093797208677135,1,683,0.06351973742773287,0.07341180676550929,False,0.0007,0.0026,0.0017749883701664527,0.0038070132089826243,0.0084,0.0465,0.042544258319017675,0.05080402820318598,0.0316,0.2362,0.22797740313560794,0.244625194404761,0.0683,0.5456,0.535825367740622,0.5553396116079723,383.7131,1.3866316935597418,458,,0.4544,10000,10000
sv_jump,trailing_sharpe_252,transfer,0.15,-1.0216678503228327,252,1181,0.11192084041404782,0.12457245754147495,False,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.02,0.1582,0.15117895383788713,0.16548354744830737,0.1181,0.5359,0.5261135545457467,0.5456588743712387,408.0696,1.065581016100694,472,,0.46409999999999996,10000,10000
sv_jump,known_vol_rolling_252,transfer,0.15,-1.0138173399256876,252,1241,0.11778205844721024,0.13070663152786444,False,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0248,0.1412,0.13451256005399473,0.14816299717680279,0.1241,0.48,0.4702175802588927,0.4897977796759342,418.1079,1.0488874974263092,,not reached within 504d,0.52,10000,10000
sv_jump,ewma_gaussian,transfer,0.15,-1.7486128807272068,1,1940,0.18636783716633087,0.2018671698365232,False,0.0075,0.0281,0.02503775667284723,0.03152466098939734,0.0482,0.1937,0.18607250290254143,0.20156273449933507,0.1188,0.4541,0.4443610435560527,0.4638742074943753,0.194,0.7186,0.7097037422471948,0.7273283736651455,302.4831,1.626605144424604,282,,0.2814,10000,10000
sv_jump,ewma_student_t,transfer,0.15,-1.8676400867598089,1,1286,0.12218121620068507,0.13530401778905346,False,0.0035,0.033,0.02967419810234849,0.03668445637586344,0.0277,0.1866,0.17908503732863684,0.1943556528501032,0.0747,0.4564,0.44665611184563675,0.46617737281228605,0.1286,0.7375,0.7287862716428782,0.7460313291310504,299.8461,1.6089319338231085,279,,0.26249999999999996,10000,10000
sv_jump_big,binary_gaussian,diagnostic,0.05,-2.102579254399156,1,411,0.03738202482749099,0.04517040887711597,False,0.0012,0.0022,0.0014533495777926421,0.003328959200052976,0.0044,0.0133,0.0112342976181994,0.015739486395817195,0.0144,0.0773,0.07222639031454536,0.0826982419080246,0.0411,0.294,0.28515103023271504,0.30300717709600355,452.5938,1.0002062594345935,,not reached within 504d,0.706,10000,10000
sv_jump_big,binary_student_t,diagnostic,0.05,-1.805255605344473,1,403,0.03661872063908074,0.04433432746291932,False,0.0003,0.0014,0.000834162028874972,0.002348761146363729,0.004,0.0277,0.02466033633788896,0.03110238852305215,0.0161,0.186,0.17849473600920587,0.19374641496757902,0.0403,0.5238,0.5140040245697719,0.5335776971077839,398.7083,1.2838578699427836,482,,0.47619999999999996,10000,10000
sv_jump_big,trailing_sharpe_252,diagnostic,0.05,-1.423020996198493,252,450,0.04110865767535974,0.04924078084195594,False,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0048,0.0774,0.07232325434187925,0.0828013010810166,0.045,0.3507,0.34140621510534935,0.36010844680813464,445.803,0.9262844160310257,,not reached within 504d,0.6493,10000,10000
sv_jump_big,known_vol_rolling_252,diagnostic,0.05,-1.6198844131620955,252,427,0.03890982053191082,0.04684138437790998,False,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0056,0.0504,0.04628220197159746,0.05486308936331493,0.0427,0.2296,0.22146163153098136,0.2379460347878805,466.4954,0.791093648565124,,not reached within 504d,0.7704,10000,10000
sv_jump_big,ewma_gaussian,diagnostic,0.05,-4.89919495439893,1,439,0.04005666463531619,0.04809361867841499,False,0.0012,0.0014,0.000834162028874972,0.002348761146363729,0.0068,0.0146,0.01242858335998111,0.01714420225827173,0.0201,0.0915,0.08600482594391368,0.09730890072492909,0.0439,0.3093,0.300315619413292,0.318430837565284,447.7911,1.0480994119437008,,not reached within 504d,0.6907,10000,10000
sv_jump_big,ewma_student_t,diagnostic,0.05,-2.831671625210694,1,402,0.03652333626057827,0.04422978864109592,False,0.0001,0.0054,0.0041413174551035775,0.007038533733169711,0.0032,0.0787,0.07358271825711664,0.08414083877001548,0.0178,0.2809,0.2721765860084199,0.2897916820776105,0.0402,0.6097,0.6000985712094843,0.6192171795479894,362.9348,1.4651251393868738,402,,0.3903,10000,10000
sv_jump_big,binary_gaussian,diagnostic,0.15,-1.3447676016606978,1,1373,0.1306936472901703,0.14418490512791848,False,0.0111,0.0187,0.016223869902920365,0.02154576692869293,0.0311,0.0818,0.07658774622559791,0.08733343001163599,0.074,0.2651,0.25654037676867353,0.27384002566587023,0.1373,0.5573,0.547544585425874,0.5670114083608464,372.9626,1.4931735655487897,444,,0.4427,10000,10000
sv_jump_big,binary_student_t,diagnostic,0.15,-1.147404303696014,1,1390,0.1323580808483827,0.14591916597524585,False,0.0123,0.0411,0.03738202482749099,0.04517040887711597,0.0417,0.1865,0.17898665170277442,0.19425411527563977,0.0911,0.4639,0.4541414852344073,0.47368623944795546,0.139,0.7528,0.744249020211825,0.7611568302119609,295.6821,1.5936986451321813,274,,0.24719999999999998,10000,10000
sv_jump_big,trailing_sharpe_252,diagnostic,0.15,-0.9122547551662394,252,1349,0.12834445068929393,0.1417359449209741,False,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0229,0.1828,0.17534697026992835,0.19049663829642882,0.1349,0.5867,0.5770171359747343,0.5963162787077905,397.7351,1.0752181370323048,427,,0.4133,10000,10000
sv_jump_big,known_vol_rolling_252,diagnostic,0.15,-0.9601176976286272,252,1352,0.1286380619197146,0.142042103291531,False,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0245,0.1536,0.14666618004383244,0.16079985402737226,0.1352,0.5016,0.4918014975643201,0.5113972736408938,414.422,1.0557243423302785,503,,0.49839999999999995,10000,10000
sv_jump_big,ewma_gaussian,diagnostic,0.15,-2.803869001545897,1,1439,0.137157459228976,0.15091602441061985,False,0.0064,0.0085,0.006879905952442007,0.01049756444593309,0.026,0.0906,0.08513022304653467,0.09638419481937532,0.074,0.3012,0.2922858298957069,0.3102668478564741,0.1439,0.5943,0.5846416165254579,0.6038859613818327,360.1457,1.509713790996185,407,,0.40569999999999995,10000,10000
sv_jump_big,ewma_student_t,diagnostic,0.15,-1.7639421922107705,1,1399,0.1332393901939391,0.14683716543262215,False,0.0072,0.0574,0.05300868487210344,0.062131230485619464,0.0357,0.2449,0.2365706151869106,0.2534253007818085,0.0935,0.5243,0.5145043042162095,0.5340770334629755,0.1399,0.7954,0.7873805997375418,0.8031925340250623,271.8628,1.6006086506142725,238,,0.2046,10000,10000
sv_jump_big,binary_gaussian,transfer,0.05,-2.2248819931017287,1,332,0.029863910020296733,0.036894590858566924,False,0.0007,0.0011,0.0006143506542303221,0.0019688029200307855,0.003,0.0088,0.0071487758942133965,0.010828464105139289,0.0117,0.0627,0.05811447249316934,0.06762137248182443,0.0332,0.2593,0.25080402821238373,0.26798082860325984,460.2835,0.9228810886161729,,not reached within 504d,0.7407,10000,10000
sv_jump_big,binary_student_t,transfer,0.05,-2.52088337439814,1,100,0.008229336148148417,0.012146982255114645,False,0.0,0.0,0.0,0.00038399837067659573,0.0003,0.002,0.0012951117125432855,0.0030873506646506045,0.0022,0.0463,0.04235277568717738,0.05059566443437455,0.01,0.2932,0.28435843937591637,0.30220038235019536,461.6861,0.832177269925019,,not reached within 504d,0.7068,10000,10000
sv_jump_big,trailing_sharpe_252,transfer,0.05,-1.6112741416431058,252,267,0.023717565703441683,0.03004592715424078,False,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0027,0.0511,0.04695388984871269,0.055590863888480745,0.0267,0.2692,0.2605965398239897,0.2779807138239145,460.6714,0.8308366934392802,,not reached within 504d,0.7308,10000,10000
sv_jump_big,known_vol_rolling_252,transfer,0.05,-1.7610918106628506,252,310,0.027779012856555523,0.03458117761513912,False,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0044,0.0396,0.03595116606388123,0.04360241963583777,0.031,0.1897,0.1821353998290227,0.19750290955981922,473.1385,0.7299325529993801,,not reached within 504d,0.8103,10000,10000
sv_jump_big,ewma_gaussian,transfer,0.05,-2.716929175661829,1,1511,0.1442145072357656,0.15825344682729256,False,0.007,0.0093,0.007598063501358217,0.011378792499623794,0.0281,0.0978,0.0921315573460083,0.10377733094336396,0.0791,0.316,0.3069600061042923,0.32518130529611655,0.1511,0.6071,0.5974882590980767,0.6166294884509244,354.6499,1.5248341958821272,391,,0.3929,10000,10000
sv_jump_big,ewma_student_t,transfer,0.05,-2.9295472492107932,1,354,0.0319529181589372,0.039203893127095484,False,0.0001,0.0048,0.0036224922338521153,0.006357819752465983,0.0025,0.0707,0.0658392710833381,0.07589042991772481,0.0146,0.2657,0.2571339021550848,0.2744460394814141,0.0354,0.5912,0.5815313437053403,0.6007986149918482,369.3779,1.4453866968494427,418,,0.40880000000000005,10000,10000
sv_jump_big,binary_gaussian,transfer,0.15,-1.401444376765194,1,1251,0.11875941454419676,0.13172850743413653,False,0.0094,0.0167,0.014367626563538568,0.019403546261557426,0.0269,0.0716,0.06670953165616857,0.07681947814782712,0.0648,0.2434,0.23508868964000332,0.25190837832382795,0.1251,0.535,0.5252126470587878,0.544760473055265,381.6063,1.4577464637262032,468,,0.46499999999999997,10000,10000
sv_jump_big,binary_student_t,transfer,0.15,-1.7093797208677135,1,492,0.045131271500572244,0.05361494143042977,False,0.0007,0.0025,0.0016939976111583195,0.0036880807676648924,0.0059,0.0412,0.03747746616189304,0.045274890743039795,0.0209,0.2179,0.20991804909709916,0.22609860278363658,0.0492,0.5576,0.547845149936818,0.5673106134508801,386.7636,1.343235087225596,452,,0.4424,10000,10000
sv_jump_big,trailing_sharpe_252,transfer,0.15,-1.0216678503228327,252,1111,0.10508940612398694,0.1174092678087253,False,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0175,0.1576,0.15059020866866882,0.16487275341557048,0.1111,0.5392,0.5294171557019197,0.5489527388258192,408.7981,1.0557617140807352,469,,0.4608,10000,10000
sv_jump_big,known_vol_rolling_252,transfer,0.15,-1.0138173399256876,252,1241,0.11778205844721024,0.13070663152786444,False,0.0,0.0,0.0,0.00038399837067659573,0.0,0.0,0.0,0.00038399837067659573,0.0226,0.141,0.1343166749619956,0.14795903586815015,0.1241,0.4764,0.46662204018608444,0.48619608453701135,419.7545,1.0415372499144213,,not reached within 504d,0.5236000000000001,10000,10000
sv_jump_big,ewma_gaussian,transfer,0.15,-1.7486128807272068,1,2706,0.26198178783683546,0.27939439061563087,False,0.0207,0.0482,0.044172692916622396,0.05257428801112097,0.0826,0.2511,0.2426973677378872,0.2596937866510355,0.1789,0.511,0.5012002083106214,0.5207913437252237,0.2706,0.7585,0.7500132570142136,0.7667882158281464,279.1951,1.6493005556390512,246,,0.24150000000000005,10000,10000
sv_jump_big,ewma_student_t,transfer,0.15,-1.8676400867598089,1,1258,0.11944364430573305,0.13244374007488133,False,0.0049,0.0472,0.04321461148733595,0.051533137437148754,0.0292,0.2197,0.211693378193256,0.22792189129334528,0.0807,0.4967,0.4869035423294989,0.5064989920597475,0.1258,0.7778,0.7695461338745871,0.7858405166306649,282.5459,1.6002424837879077,255,,0.22219999999999995,10000,10000
