detector,day,bin_low,bin_high,n,mean_predicted_q,observed_invalid_frac,gap,scenario,brier
ewma_gaussian,252,0.4,0.5,1622,0.4496186095116635,0.45869297163995065,-0.009074362128287161,sv_jump,0.1936779680222572
ewma_gaussian,252,0.5,0.6000000000000001,1734,0.5502889566333588,0.5311418685121108,0.01914708812124799,sv_jump,0.1936779680222572
ewma_gaussian,252,0.6000000000000001,0.7000000000000001,1770,0.6504742062094305,0.5807909604519774,0.0696832457574531,sv_jump,0.1936779680222572
ewma_gaussian,252,0.7000000000000001,0.8,1757,0.7501604371426909,0.6738759248719408,0.07628451227075006,sv_jump,0.1936779680222572
ewma_gaussian,252,0.8,0.9,1976,0.8511693705725749,0.7773279352226721,0.07384143534990284,sv_jump,0.1936779680222572
ewma_gaussian,252,0.9,1.0,2812,0.9567594451716447,0.8773115220483642,0.07944792312328053,sv_jump,0.1936779680222572
ewma_gaussian,504,0.0,0.1,5255,0.03029317419089081,0.10123691722169363,-0.07094374303080282,sv_jump,0.1533536334002999
ewma_gaussian,504,0.1,0.2,1621,0.1463974493657777,0.2418260333127699,-0.09542858394699219,sv_jump,0.1533536334002999
ewma_gaussian,504,0.2,0.30000000000000004,1199,0.24764966323288054,0.31609674728940784,-0.0684470840565273,sv_jump,0.1533536334002999
ewma_gaussian,504,0.30000000000000004,0.4,964,0.34948415191791155,0.3983402489626556,-0.04885609704474403,sv_jump,0.1533536334002999
ewma_gaussian,504,0.4,0.5,895,0.44683104630014336,0.4759776536312849,-0.02914660733114155,sv_jump,0.1533536334002999
ewma_gaussian,504,0.5,0.6000000000000001,968,0.550086541000963,0.5051652892561983,0.04492125174476469,sv_jump,0.1533536334002999
ewma_gaussian,504,0.6000000000000001,0.7000000000000001,1022,0.649700529002965,0.5772994129158513,0.07240111608711375,sv_jump,0.1533536334002999
ewma_gaussian,504,0.7000000000000001,0.8,1163,0.7527718107702879,0.6766981943250215,0.07607361644526633,sv_jump,0.1533536334002999
ewma_gaussian,504,0.8,0.9,1671,0.8538316260413468,0.7737881508078994,0.08004347523344735,sv_jump,0.1533536334002999
ewma_gaussian,504,0.9,1.0,5242,0.9705264807680513,0.9019458222052652,0.06858065856278606,sv_jump,0.1533536334002999
ewma_student_t,63,0.0,0.1,118,0.0721304773367546,0.03389830508474576,0.03823217225200883,sv_jump,0.22025386908714017
ewma_student_t,63,0.1,0.2,666,0.1615097290614362,0.14864864864864866,0.012861080412787551,sv_jump,0.22025386908714017
ewma_student_t,63,0.2,0.30000000000000004,1696,0.25655794894423384,0.25,0.006557948944233838,sv_jump,0.22025386908714017
ewma_student_t,63,0.30000000000000004,0.4,3264,0.3537016741521956,0.35753676470588236,-0.0038350905536867486,sv_jump,0.22025386908714017
ewma_student_t,63,0.4,0.5,4268,0.45063433613878584,0.44798500468603564,0.002649331452750203,sv_jump,0.22025386908714017
ewma_student_t,63,0.5,0.6000000000000001,4368,0.5484090400001923,0.5613553113553114,-0.012946271355119054,sv_jump,0.22025386908714017
ewma_student_t,63,0.6000000000000001,0.7000000000000001,3138,0.6462878225935763,0.6408540471637986,0.005433775429777743,sv_jump,0.22025386908714017
ewma_student_t,63,0.7000000000000001,0.8,1702,0.7431035403708885,0.7408930669800236,0.0022104733908649976,sv_jump,0.22025386908714017
ewma_student_t,63,0.8,0.9,661,0.8397852083675652,0.8456883509833586,-0.005903142615793389,sv_jump,0.22025386908714017
ewma_student_t,63,0.9,1.0,119,0.9236753038796744,0.9327731092436975,-0.009097805364023048,sv_jump,0.22025386908714017
ewma_student_t,126,0.0,0.1,909,0.056991023686398364,0.0737073707370737,-0.01671634705067534,sv_jump,0.19794628051749105
ewma_student_t,126,0.1,0.2,1566,0.1534873879663852,0.15964240102171137,-0.006155013055326175,sv_jump,0.19794628051749105
ewma_student_t,126,0.2,0.30000000000000004,2146,0.2520521681590696,0.2590866728797763,-0.0070345047207067135,sv_jump,0.19794628051749105
ewma_student_t,126,0.30000000000000004,0.4,2541,0.35084730483950116,0.3691460055096419,-0.018298700670140722,sv_jump,0.19794628051749105
ewma_student_t,126,0.4,0.5,2895,0.45017598709242906,0.4542314335060449,-0.004055446413615826,sv_jump,0.19794628051749105
ewma_student_t,126,0.5,0.6000000000000001,2801,0.5489214255995147,0.5594430560514102,-0.01052163045189547,sv_jump,0.19794628051749105
ewma_student_t,126,0.6000000000000001,0.7000000000000001,2577,0.6485525444256998,0.6332945285215367,0.015258015904163091,sv_jump,0.19794628051749105
ewma_student_t,126,0.7000000000000001,0.8,2047,0.7476748585356046,0.734733756717147,0.012941101818457534,sv_jump,0.19794628051749105
ewma_student_t,126,0.8,0.9,1593,0.8470742215525537,0.8279974890144381,0.019076732538115593,sv_jump,0.19794628051749105
ewma_student_t,126,0.9,1.0,925,0.9444339993055316,0.9210810810810811,0.023352918224450514,sv_jump,0.19794628051749105
ewma_student_t,252,0.0,0.1,2773,0.04411978985981406,0.06022358456545258,-0.016103794705638518,sv_jump,0.16002371572682905
ewma_student_t,252,0.1,0.2,2010,0.1484822202620518,0.172636815920398,-0.024154595658346212,sv_jump,0.16002371572682905
ewma_student_t,252,0.2,0.30000000000000004,1851,0.24921094865379495,0.26039978390059426,-0.011188835246799311,sv_jump,0.16002371572682905
ewma_student_t,252,0.30000000000000004,0.4,1755,0.34992641919343387,0.3817663817663818,-0.03183996257294791,sv_jump,0.16002371572682905
ewma_student_t,252,0.4,0.5,1688,0.44921104585344745,0.44490521327014215,0.004305832583305302,sv_jump,0.16002371572682905
ewma_student_t,252,0.5,0.6000000000000001,1644,0.550199114162457,0.5492700729927007,0.0009290411697563394,sv_jump,0.16002371572682905
ewma_student_t,252,0.6000000000000001,0.7000000000000001,1721,0.6503120532959173,0.621150493898896,0.029161559397021364,sv_jump,0.16002371572682905
ewma_student_t,252,0.7000000000000001,0.8,1826,0.7492445337903834,0.7393209200438116,0.009923613746571802,sv_jump,0.16002371572682905
ewma_student_t,252,0.8,0.9,2025,0.8501212372530008,0.8385185185185186,0.011602718734482265,sv_jump,0.16002371572682905
ewma_student_t,252,0.9,1.0,2707,0.9558957154484955,0.9468045807166605,0.009091134731834982,sv_jump,0.16002371572682905
ewma_student_t,504,0.0,0.1,5528,0.029267521471985983,0.04341534008683068,-0.014147818614844695,sv_jump,0.11008634479814491
ewma_student_t,504,0.1,0.2,1607,0.14554926398088708,0.17734909769757312,-0.03179983371668604,sv_jump,0.11008634479814491
ewma_student_t,504,0.2,0.30000000000000004,1102,0.24850954824644983,0.2894736842105263,-0.0409641359640765,sv_jump,0.11008634479814491
ewma_student_t,504,0.30000000000000004,0.4,958,0.3493182220760556,0.3705636743215031,-0.021245452245447494,sv_jump,0.11008634479814491
