scenario,method,true_state,day,n_paths,mean_q,median_q,q10,q90
sv_jump,ewma_student_t,valid,63,10000,0.4408431414646334,0.43837706357463063,0.23079280788663978,0.6508732283553428
sv_jump,ewma_student_t,valid,126,10000,0.39034779761549726,0.3763278714990388,0.11527361695461583,0.684243580366345
sv_jump,ewma_student_t,valid,252,10000,0.3093347093566065,0.24886179679087483,0.02811068044983844,0.69083483466501
sv_jump,ewma_student_t,valid,504,10000,0.2063292229952207,0.08476461901252544,0.00235819660433309,0.6434333754799327
sv_jump,ewma_student_t,invalid,63,10000,0.5573836837340223,0.5575941415374012,0.3500854687301019,0.7655543937152245
sv_jump,ewma_student_t,invalid,126,10000,0.6086684490832928,0.6196571337214558,0.3173451857517432,0.8888507608796307
sv_jump,ewma_student_t,invalid,252,10000,0.686206503674819,0.7452662041429736,0.3006210153148251,0.970952814095256
sv_jump,ewma_student_t,invalid,504,10000,0.790942164227434,0.9145094331024397,0.3451869016919255,0.9973828190223702
sv_jump,ewma_trunc_gaussian,valid,63,10000,0.4520156215059947,0.4502839909917689,0.24542205475602974,0.6609037595104366
sv_jump,ewma_trunc_gaussian,valid,126,10000,0.4070339052219781,0.3920425090539822,0.11239097100264611,0.7209956949227181
sv_jump,ewma_trunc_gaussian,valid,252,10000,0.3381799927014806,0.27769764950657655,0.02419637994811299,0.7544289451497038
sv_jump,ewma_trunc_gaussian,valid,504,10000,0.2462643143983336,0.1045771932448119,0.0018057633083497472,0.7632224843543668
sv_jump,ewma_trunc_gaussian,invalid,63,10000,0.5484297428553531,0.5503961382235065,0.34099925402178016,0.7577970262058248
sv_jump,ewma_trunc_gaussian,invalid,126,10000,0.5956633914507609,0.6077467524235746,0.28321879824378504,0.8941435974724138
sv_jump,ewma_trunc_gaussian,invalid,252,10000,0.6631975235390154,0.7285447590518546,0.2366030107681863,0.9764457118243286
sv_jump,ewma_trunc_gaussian,invalid,504,10000,0.7537835384121097,0.8985238595952718,0.2231437194227223,0.9981781514858021
sv_jump,ewma_trunc_student_t,valid,63,10000,0.43914003299175863,0.43640443711661414,0.2244109578005535,0.65365299961598
sv_jump,ewma_trunc_student_t,valid,126,10000,0.3861257813836374,0.37038784471203134,0.10470081044373537,0.6909157413275042
sv_jump,ewma_trunc_student_t,valid,252,10000,0.30276087155031567,0.23724246305020746,0.022795759016732458,0.6978236576784652
sv_jump,ewma_trunc_student_t,valid,504,10000,0.19785409478102625,0.07295524234532694,0.0015254333942593585,0.6367120040099532
sv_jump,ewma_trunc_student_t,invalid,63,10000,0.5591672365454807,0.5600220097616132,0.34690665564182777,0.7723933876349683
sv_jump,ewma_trunc_student_t,invalid,126,10000,0.6127352562209387,0.6264871969738319,0.31129503432973754,0.8975575957618284
sv_jump,ewma_trunc_student_t,invalid,252,10000,0.6930088504285882,0.7587276989642143,0.29508207042190493,0.9765306026575784
sv_jump,ewma_trunc_student_t,invalid,504,10000,0.798353325324827,0.9263779997633829,0.344119959358978,0.9981948884518322
sv_jump_big,binary_gaussian,valid,63,10000,0.4692012760027865,0.4685588339064247,0.3280761746827164,0.6111393124486596
sv_jump_big,binary_gaussian,valid,126,10000,0.4420152915302737,0.4378416667727838,0.24704606029654386,0.6424117296943846
sv_jump_big,binary_gaussian,valid,252,10000,0.3946612144743868,0.37187077396644297,0.14645847028751188,0.6732452462714219
sv_jump_big,binary_gaussian,valid,504,10000,0.3250641093110366,0.27391737370361635,0.05868520613012607,0.6800870261879385
sv_jump_big,binary_gaussian,invalid,63,10000,0.5310383394543909,0.5308628842144925,0.39239153803307175,0.6744987843815334
sv_jump_big,binary_gaussian,invalid,126,10000,0.5591361812533415,0.5648719847003134,0.35863990689734326,0.7536626575218897
sv_jump_big,binary_gaussian,invalid,252,10000,0.6047997620595135,0.6246528547360082,0.3274149481353371,0.8522187256677971
sv_jump_big,binary_gaussian,invalid,504,10000,0.6799510047601247,0.7336892490311169,0.3235958719722415,0.9422972981723577
sv_jump_big,binary_student_t,valid,63,10000,0.4565672462163623,0.4539578818141773,0.31022877417107037,0.6072983671209208
sv_jump_big,binary_student_t,valid,126,10000,0.41738686891994314,0.40513437910416594,0.22495155516899007,0.6258147566705393
sv_jump_big,binary_student_t,valid,252,10000,0.3513883644094651,0.32195304896706073,0.12374186375561953,0.6282071858643657
sv_jump_big,binary_student_t,valid,504,10000,0.2558366571161593,0.19455335017263464,0.0388985061666727,0.5793129182169187
sv_jump_big,binary_student_t,invalid,63,10000,0.5420166587928383,0.5453046661920964,0.3900851899098275,0.6870423169397036
sv_jump_big,binary_student_t,invalid,126,10000,0.580144477763409,0.5899972988156816,0.37395395902095974,0.7737145035689705
