eval_year,rule,branch,A,rho,loss,rv21_component,acf_abs_component
2020,expanding,sv_jump,2.0,0.99,7.78631315231778,14.364486330882913,1.208139973752647
2021,rolling3y,sv_only,0.6,0.9,9.908614888374837,5.635722850725654,14.181506926024019
2021,rolling3y,sv_only,0.6,0.94,9.110456579274674,5.216952431529738,13.003960727019608
2021,rolling3y,sv_only,0.6,0.96,8.716970095074428,5.0088208745984275,12.425119315550429
2021,rolling3y,sv_only,0.6,0.98,8.558463218262172,4.79296284504625,12.323963591478094
2021,rolling3y,sv_only,0.6,0.99,8.955663557353898,4.755412155714529,13.155914958993268
2021,rolling3y,sv_only,0.8,0.9,7.61157475033278,4.169938052509619,11.05321144815594
2021,rolling3y,sv_only,0.8,0.94,6.599471579454249,3.6854424682357827,9.513500690672716
2021,rolling3y,sv_only,0.8,0.96,6.0349907493860915,3.3729990800341967,8.696982418737987
2021,rolling3y,sv_only,0.8,0.98,5.859282091009055,3.09415095634799,8.62441322567012
2021,rolling3y,sv_only,0.8,0.99,6.370974278045445,3.0937433896698727,9.648205166421016
2021,rolling3y,sv_only,1.0,0.9,5.705082540984217,2.781402209592939,8.628762872375496
2021,rolling3y,sv_only,1.0,0.94,4.453237028749131,2.2350581764849675,6.671415881013293
2021,rolling3y,sv_only,1.0,0.96,3.8755410515425934,1.9573239352142873,5.7937581678709
2021,rolling3y,sv_only,1.0,0.98,3.6330357781362506,1.6294030718982908,5.63666848437421
2021,rolling3y,sv_only,1.0,0.99,4.146895058415012,1.5849604115726683,6.708829705257355
2021,rolling3y,sv_only,1.2,0.9,4.223911243530129,1.5688007590395163,6.879021728020741
2021,rolling3y,sv_only,1.2,0.94,2.915059989146644,1.08439049808386,4.745729480209428
2021,rolling3y,sv_only,1.2,0.96,2.311753093837129,0.8771643747381089,3.746341812936149
2021,rolling3y,sv_only,1.2,0.98,2.0292949660070523,0.5643019341407671,3.494287997873337
2021,rolling3y,sv_only,1.2,0.99,2.5245692629126784,0.4587727242097029,4.590365801615654
2021,rolling3y,sv_only,1.4,0.9,3.2047132552770465,0.6975780791349161,5.711848431419177
2021,rolling3y,sv_only,1.4,0.94,1.938386102642598,0.4234000960557552,3.4533721092294405
2021,rolling3y,sv_only,1.4,0.96,1.3862916040010989,0.36029718308574893,2.412286024916449
2021,rolling3y,sv_only,1.4,0.98,1.159093288337663,0.2196044179259576,2.0985821587493683
2021,rolling3y,sv_only,1.4,0.99,1.6313562863824338,0.12283278837762575,3.139879784387242
2021,rolling3y,sv_only,1.6,0.9,2.673083097162929,0.3269420201664281,5.0192241741594295
2021,rolling3y,sv_only,1.6,0.94,1.576221658004576,0.45180625205462843,2.700637063954524
2021,rolling3y,sv_only,1.6,0.96,1.1432540580180435,0.6922918384263674,1.5942162776097193
2021,rolling3y,sv_only,1.6,0.98,1.0980192986780641,0.888561614924911,1.3074769824312171
2021,rolling3y,sv_only,1.6,0.99,1.5716675871321208,0.8793025996855913,2.2640325745786503
2021,rolling3y,sv_only,1.8,0.9,2.6853235466886582,0.6945963344576858,4.67605075891963
2021,rolling3y,sv_only,1.8,0.94,1.8519296750188368,1.426227067714624,2.2776322823230495
2021,rolling3y,sv_only,1.8,0.96,1.6615328412933725,2.1549836951995283,1.1680819873872166
2021,rolling3y,sv_only,1.8,0.98,1.9174170198004008,2.9663086533782486,0.8685253862225528
2021,rolling3y,sv_only,1.8,0.99,2.443315787594122,3.1119412649723928,1.7746903102158516
2021,rolling3y,sv_only,2.0,0.9,3.2701765188871272,2.014799733176034,4.525553304598221
2021,rolling3y,sv_only,2.0,0.94,2.8706629021593235,3.651062936843433,2.090262867475214
2021,rolling3y,sv_only,2.0,0.96,3.000550561076602,5.061317609004622,0.9397835131485825
2021,rolling3y,sv_only,2.0,0.98,3.622554428032105,6.658664577359711,0.5864442787044988
2021,rolling3y,sv_only,2.0,0.99,4.35863116378021,7.2190835852260475,1.4981787423343724
2021,rolling3y,sv_jump,0.6,0.9,9.692300080004374,4.686075152761668,14.698525007247081
2021,rolling3y,sv_jump,0.6,0.94,9.063809400042294,4.290322165694055,13.837296634390531
2021,rolling3y,sv_jump,0.6,0.96,8.793934682605366,4.1168140628589525,13.47105530235178
2021,rolling3y,sv_jump,0.6,0.98,8.727581509191973,3.962801528349425,13.492361490034522
2021,rolling3y,sv_jump,0.6,0.99,9.02688793855066,3.969687119486378,14.084088757614941
2021,rolling3y,sv_jump,0.8,0.9,7.9083158542791505,3.453474974962539,12.363156733595762
2021,rolling3y,sv_jump,0.8,0.94,7.13204926245566,3.0260546824681414,11.23804384244318
2021,rolling3y,sv_jump,0.8,0.96,6.694265698893203,2.7782904964302646,10.610240901356143
2021,rolling3y,sv_jump,0.8,0.98,6.599518521072863,2.524831488714571,10.674205553431154
2021,rolling3y,sv_jump,0.8,0.99,6.961309045666297,2.427686101868518,11.494931989464076
2021,rolling3y,sv_jump,1.0,0.9,6.3549075223599,2.327229271568832,10.382585773150968
2021,rolling3y,sv_jump,1.0,0.94,5.364662381700502,1.847468968670313,8.881855794730692
2021,rolling3y,sv_jump,1.0,0.96,4.895764518229574,1.5583724002871768,8.233156636171971
2021,rolling3y,sv_jump,1.0,0.98,4.746867249803017,1.2805336004197418,8.213200899186292
2021,rolling3y,sv_jump,1.0,0.99,5.1555635678833625,1.1548010378313347,9.15632609793539
2021,rolling3y,sv_jump,1.2,0.9,5.108099893085145,1.3726204104545146,8.843579375715775
2021,rolling3y,sv_jump,1.2,0.94,4.043321087281008,0.9517668478676377,7.134875326694377
2021,rolling3y,sv_jump,1.2,0.96,3.5257702985855923,0.7087258969687329,6.342814700202452
2021,rolling3y,sv_jump,1.2,0.98,3.3374017924867103,0.4715008266201051,6.203302758353315
2021,rolling3y,sv_jump,1.2,0.99,3.7512053963077494,0.3228257955847928,7.179584997030706
2021,rolling3y,sv_jump,1.4,0.9,4.221776829529252,0.7128474887822138,7.73070617027629
2021,rolling3y,sv_jump,1.4,0.94,3.123021602817347,0.4937422695985359,5.752300936036159
2021,rolling3y,sv_jump,1.4,0.96,2.6783203375011295,0.40322727169487194,4.953413403307387
2021,rolling3y,sv_jump,1.4,0.98,2.559753469328093,0.35964146248584683,4.759865476170339
2021,rolling3y,sv_jump,1.4,0.99,3.034055333736294,0.2097268617082296,5.858383805764358
2021,rolling3y,sv_jump,1.6,0.9,3.726899868611859,0.48777430237975855,6.966025434843959
2021,rolling3y,sv_jump,1.6,0.94,2.781604461166467,0.6542352272232638,4.90897369510967
2021,rolling3y,sv_jump,1.6,0.96,2.444636980972466,0.8712929955012885,4.017980966443644
2021,rolling3y,sv_jump,1.6,0.98,2.4289314005715354,1.1700812955753337,3.6877815055677368
2021,rolling3y,sv_jump,1.6,0.99,3.0202459210292494,1.1222204841685683,4.918271357889931
2021,rolling3y,sv_jump,1.8,0.9,3.7701649617105497,0.8859767362074815,6.6543531872136175
2021,rolling3y,sv_jump,1.8,0.94,3.0799865468305136,1.6847568598004432,4.475216233860584
2021,rolling3y,sv_jump,1.8,0.96,2.8953575979520956,2.4040373135705115,3.38667788233368
2021,rolling3y,sv_jump,1.8,0.98,3.142515661218917,3.1685278892356568,3.116503433202177
2021,rolling3y,sv_jump,1.8,0.99,3.823600602911929,3.3175420077007645,4.329659198123094
2021,rolling3y,sv_jump,2.0,0.9,4.367579699746671,2.207348566299626,6.527810833193716
2021,rolling3y,sv_jump,2.0,0.94,4.078853226667939,3.9061373355810205,4.251569117754857
2021,rolling3y,sv_jump,2.0,0.96,4.140190915162416,5.233796628430093,3.0465852018947377
2021,rolling3y,sv_jump,2.0,0.98,4.770968617617891,6.743271589675696,2.798665645560087
2021,rolling3y,sv_jump,2.0,0.99,5.619315857444724,7.262120544679756,3.976511170209693
2021,expanding,sv_only,0.6,0.9,14.47654269771958,10.061048668401208,18.892036727037954
2021,expanding,sv_only,0.6,0.94,13.401821296895314,9.488105734421543,17.315536859369086
2021,expanding,sv_only,0.6,0.96,12.818174731980651,9.090205859440951,16.54614360452035
2021,expanding,sv_only,0.6,0.98,12.393392784944588,8.829457185266572,15.957328384622604
2021,expanding,sv_only,0.6,0.99,12.609509385892625,8.755384264434399,16.46363450735085
2021,expanding,sv_only,0.8,0.9,11.460572294356728,7.816425551497336,15.10471903721612
2021,expanding,sv_only,0.8,0.94,9.9776417654139,7.070755161657048,12.884528369170752
2021,expanding,sv_only,0.8,0.96,9.225307683615997,6.575966837599073,11.87464852963292
2021,expanding,sv_only,0.8,0.98,8.687943236262345,6.2032970130791965,11.172589459445494
2021,expanding,sv_only,0.8,0.99,8.850694057987237,5.9804269950444215,11.720961120930054
2021,expanding,sv_only,1.0,0.9,8.862282439781756,5.641495066444377,12.083069813119135
2021,expanding,sv_only,1.0,0.94,7.0942285235270255,4.757155864628751,9.431301182425301
