scenario,replicate,version,A,rho,sigma_used,true_A,true_rho,sigma_true,sigma_hat,sigma_hat_error,eval_loss,eval_rv21_component,eval_acf_component,eval_loss_mc_se,energy_score,selected_A,selected_rho,training_loss,training_loss_mc_se,n_within_one_mc_se,on_grid_boundary,true_screen_rank,true_would_be_finalist,selected_is_true,gap_rv21_q10,real_rv21_q10,gap_rv21_q50,real_rv21_q50,gap_rv21_q90,real_rv21_q90,gap_acf_absret_lag1,real_acf_absret_lag1,gap_acf_absret_lag5,real_acf_absret_lag5,gap_acf_absret_lag10,real_acf_absret_lag10,gap_acf_absret_lag21,real_acf_absret_lag21,gap_acf_absret_lag63,real_acf_absret_lag63,heldout_tail_below_m3_count_sim_median,heldout_tail_below_m3_count_real,heldout_tail_below_m3_count_inside,heldout_tail_above_p3_count_sim_median,heldout_tail_above_p3_count_real,heldout_tail_above_p3_count_inside,heldout_acf_sqret_lag1_sim_median,heldout_acf_sqret_lag1_real,heldout_acf_sqret_lag1_inside,heldout_acf_sqret_lag5_sim_median,heldout_acf_sqret_lag5_real,heldout_acf_sqret_lag5_inside,heldout_acf_sqret_lag21_sim_median,heldout_acf_sqret_lag21_real,heldout_acf_sqret_lag21_inside
A1.0_rho0.98,2,true_shape,1.0,0.98,0.14861969975351164,1.0,0.98,0.192,0.14861969975351164,-0.04338030024648837,0.2875972381957434,0.2529838315691436,0.3222106448223432,0.01294679910657804,1.1219297448942085,1.0,0.98,0.2500595360528269,0.007908522054107598,1,False,1,True,True,0.001159190327737862,0.06168265483092981,-0.0068484691914115214,0.12334797386684374,0.027671753878128008,0.1854669629556924,0.045885384569004234,0.1972059263676839,0.025261867520880277,0.1953462322761932,0.04887768039105561,0.1432614802488185,0.010911180366481282,0.13252404502391812,-0.025159027050923585,0.06563975177757701,9.0,5.0,True,9.0,8.0,True,0.18975041616371102,0.14837079927989394,True,0.16871248695730998,0.15622465947792097,True,0.09576841863755804,0.08976187640503533,True
A1.0_rho0.98,2,true_everything,1.0,0.98,0.192,1.0,0.98,0.192,0.14861969975351164,-0.04338030024648837,1.6688904356220577,3.0155702264217723,0.3222106448223433,0.03762136523472288,2.2146870625852904,1.0,0.98,0.2500595360528269,0.007908522054107598,1,False,1,True,True,0.019501968004907298,0.06168265483092981,0.027156332996785687,0.12334797386684374,0.08988437808432062,0.1854669629556924,0.045885384569004234,0.1972059263676839,0.025261867520880277,0.1953462322761932,0.04887768039105564,0.1432614802488185,0.010911180366481282,0.13252404502391812,-0.025159027050923585,0.06563975177757701,9.0,5.0,True,9.0,8.0,True,0.18975041616371102,0.14837079927989394,True,0.16871248695730995,0.15622465947792097,True,0.09576841863755807,0.08976187640503533,True
A1.0_rho0.98,3,fixed_baseline,1.0,0.98,0.13453571581798135,1.0,0.98,0.192,0.13453571581798135,-0.057464284182018655,2.9330567529889464,5.367547956528842,0.4985655494490507,0.04929242826303137,3.1175009532664033,0.8,0.94,0.16340912410011654,0.004520834551817804,1,False,15,False,False,-0.03851981452802999,0.09558579688320656,-0.042466577796342816,0.14760256274992983,-0.06556251579586292,0.25845971100951953,-0.05246285759936398,0.29660937304843527,0.005271754749534896,0.21371405128268892,-0.041989210823262874,0.23250143370050852,-0.04575459095040324,0.18900014189974312,-0.047933054789187704,0.09013422020876778,9.0,8.0,True,9.0,10.0,True,0.1949513991196189,0.30478954134755715,True,0.16928346141149309,0.1760763380992623,True,0.09591228818511158,0.17317549542396923,True
A1.0_rho0.98,3,selected,0.8,0.94,0.13453571581798135,1.0,0.98,0.192,0.13453571581798135,-0.057464284182018655,3.1070875403355416,2.629813037840452,3.584362042830631,0.026465293498508836,4.0863524706804935,0.8,0.94,0.16340912410011654,0.004520834551817804,1,False,15,False,False,-0.02242570244556541,0.09558579688320656,-0.03032836859701471,0.14760256274992983,-0.07110238871885366,0.25845971100951953,-0.11526788673405114,0.29660937304843527,-0.07460575625352758,0.21371405128268892,-0.13496834624240905,0.23250143370050852,-0.14341864121855355,0.18900014189974312,-0.09264960044396685,0.09013422020876778,7.0,8.0,True,7.0,10.0,True,0.15748742568459193,0.30478954134755715,True,0.11245463105596895,0.1760763380992623,True,0.02986146733730361,0.17317549542396923,False
A1.0_rho0.98,3,true_shape,1.0,0.98,0.13453571581798135,1.0,0.98,0.192,0.13453571581798135,-0.057464284182018655,2.9330567529889464,5.367547956528842,0.4985655494490507,0.04929242826303137,3.1175009532664033,0.8,0.94,0.16340912410011654,0.004520834551817804,1,False,15,False,False,-0.03851981452802999,0.09558579688320656,-0.042466577796342816,0.14760256274992983,-0.06556251579586292,0.25845971100951953,-0.05246285759936398,0.29660937304843527,0.005271754749534896,0.21371405128268892,-0.041989210823262874,0.23250143370050852,-0.04575459095040324,0.18900014189974312,-0.047933054789187704,0.09013422020876778,9.0,8.0,True,9.0,10.0,True,0.1949513991196189,0.30478954134755715,True,0.16928346141149309,0.1760763380992623,True,0.09591228818511158,0.17317549542396923,True
A1.0_rho0.98,3,true_everything,1.0,0.98,0.192,1.0,0.98,0.192,0.13453571581798135,-0.057464284182018655,0.40513425092659144,0.3117029524041322,0.4985655494490507,0.011664772588287664,1.334431850020418,0.8,0.94,0.16340912410011654,0.004520834551817804,1,False,15,False,False,-0.014145202870107398,0.09558579688320656,0.0024401897515641813,0.14760256274992983,0.016829726117569332,0.25845971100951953,-0.05246285759936398,0.29660937304843527,0.005271754749534868,0.21371405128268892,-0.0419892108232629,0.23250143370050852,-0.04575459095040321,0.18900014189974312,-0.047933054789187704,0.09013422020876778,9.0,8.0,True,9.0,10.0,True,0.19495139911961892,0.30478954134755715,True,0.1692834614114931,0.1760763380992623,True,0.09591228818511156,0.17317549542396923,True
A1.0_rho0.98,4,fixed_baseline,1.0,0.98,0.16633174217159025,1.0,0.98,0.192,0.16633174217159025,-0.025668257828409757,0.3670133548690068,0.3911783926522537,0.34284831708575997,0.015867035574209418,1.2906674714441584,0.8,0.96,0.2704473054015046,0.008242645741548647,1,False,10,False,False,-0.014712904461381057,0.08515536247111131,-0.0025714774554032316,0.1325556676419755,0.0019060287398733056,0.23990304909877166,0.03815748526572388,0.2030157336372776,0.04563049215678852,0.173272531748439,0.03568999654129479,0.15412024294647367,0.04350416455529883,0.0988689141854907,0.0017641764107903038,0.040862368431953046,9.0,9.0,True,9.0,6.0,True,0.19112487019994576,0.1630072087486642,True,0.16478912587732059,0.16253974683072084,True,0.09485656571583352,0.06480283859892025,True
A1.0_rho0.98,4,selected,0.8,0.96,0.16633174217159025,1.0,0.98,0.192,0.16633174217159025,-0.025668257828409757,0.17604618190455107,0.10502774424018411,0.24706461956891804,0.00668405920413849,0.879704376469767,0.8,0.96,0.2704473054015046,0.008242645741548647,1,False,10,False,False,0.002432890522288386,0.08515536247111131,0.010446057001795711,0.1325556676419755,-0.006583960758158175,0.23990304909877166,-0.020128794698043462,0.2030157336372776,-0.020858136300960534,0.173272531748439,-0.03492510283798361,0.15412024294647367,-0.028803856127068525,0.0988689141854907,-0.037268173977324494,0.040862368431953046,7.0,9.0,True,7.0,6.0,True,0.15631425442481217,0.1630072087486642,True,0.12552711566509525,0.16253974683072084,True,0.048917386674024385,0.06480283859892025,True
A1.0_rho0.98,4,true_shape,1.0,0.98,0.16633174217159025,1.0,0.98,0.192,0.16633174217159025,-0.025668257828409757,0.3670133548690068,0.3911783926522537,0.34284831708575997,0.015867035574209418,1.2906674714441584,0.8,0.96,0.2704473054015046,0.008242645741548647,1,False,10,False,False,-0.014712904461381057,0.08515536247111131,-0.0025714774554032316,0.1325556676419755,0.0019060287398733056,0.23990304909877166,0.03815748526572388,0.2030157336372776,0.04563049215678852,0.173272531748439,0.03568999654129479,0.15412024294647367,0.04350416455529883,0.0988689141854907,0.0017641764107903038,0.040862368431953046,9.0,9.0,True,9.0,6.0,True,0.19112487019994576,0.1630072087486642,True,0.16478912587732059,0.16253974683072084,True,0.09485656571583352,0.06480283859892025,True
A1.0_rho0.98,4,true_everything,1.0,0.98,0.192,1.0,0.98,0.192,0.16633174217159025,-0.025668257828409757,0.42792033788309747,0.5129923586804349,0.34284831708576,0.01928251127488717,1.312265995161812,0.8,0.96,0.2704473054015046,0.008242645741548647,1,False,10,False,False,-0.0038422483217045583,0.08515536247111131,0.017487638524299798,0.1325556676419755,0.03922192331403876,0.23990304909877166,0.038157485265723934,0.2030157336372776,0.04563049215678852,0.173272531748439,0.03568999654129476,0.15412024294647367,0.04350416455529883,0.0988689141854907,0.0017641764107903038,0.040862368431953046,9.0,9.0,True,9.0,6.0,True,0.19112487019994578,0.1630072087486642,True,0.16478912587732056,0.16253974683072084,True,0.09485656571583354,0.06480283859892025,True
A1.0_rho0.98,5,fixed_baseline,1.0,0.98,0.1986954232826009,1.0,0.98,0.192,0.1986954232826009,0.006695423282600893,0.33911550257557466,0.166326138365412,0.5119048667857373,0.014725920318292635,1.2361395417345322,0.6,0.96,0.06082864151063536,0.002540772118225063,1,True,15,False,False,0.006005416435442029,0.07865311232556757,-0.00830190405635231,0.163817471051058,0.02206770189251339,0.2637334298435803,0.07574617052232815,0.1671792164934199,0.027279496855027063,0.1909174576253327,0.014641863333806182,0.17860130608385466,0.0553437312005093,0.08688789747421026,-0.0005273646820725605,0.03999089423139881,9.0,5.0,True,9.0,8.0,True,0.19205568606499662,0.07073760718717931,False,0.16669381598370495,0.13499930075719332,True,0.09667732713516014,0.023404703268105984,True
A1.0_rho0.98,5,selected,0.6,0.96,0.1986954232826009,1.0,0.98,0.192,0.1986954232826009,0.006695423282600893,1.7462685169710814,2.180335333856511,1.312201700085652,0.01866647703654701,2.7572586192515107,0.6,0.96,0.06082864151063536,0.002540772118225063,1,True,15,False,False,0.043141764198379104,0.07865311232556757,0.017058743199185156,0.163817471051058,0.0036076861632653445,0.2637334298435803,-0.048801605162525574,0.1671792164934199,-0.0929133858467652,0.1909174576253327,-0.10053971987385939,0.17860130608385466,-0.03993852066185154,0.08688789747421026,-0.03799714086347738,0.03999089423139881,5.0,5.0,True,5.0,8.0,True,0.11004559554053583,0.07073760718717931,True,0.08971676311450585,0.13499930075719332,True,0.03869536490185893,0.023404703268105984,True
