object,model,period,statistic,real,sim_median,sim_p2.5,sim_p97.5,real_inside_sim_range,n_days,sigma_annual,category,comparison
gld,stoch_vol,contrast,acf_ret_lag21,0.02208820709564124,-0.0038206433338343034,-0.11236278135590237,0.10265842717846023,True,500,0.13390036298195174,return,scale-free
gld,stoch_vol,contrast,concentration_max_exceed_63d,2.0,4.0,1.0,10.0,True,500,0.13390036298195174,return,scale-free
gld,stoch_vol,contrast,leadlag_ret_vs_future_sq_lag1,0.057068253328240816,-0.00016852733272086022,-0.14924822557346842,0.1498014064604877,True,500,0.13390036298195174,return,scale-free
gld,stoch_vol,contrast,leadlag_ret_vs_future_sq_lag5,0.04350892129150482,-0.00023706415062588337,-0.13126852022539695,0.12480171581260176,True,500,0.13390036298195174,return,scale-free
gld,stoch_vol,contrast,leadlag_ret_vs_future_sq_lag21,-0.0020246812906624177,0.0011999537941410345,-0.10686346220036683,0.11935995324006606,True,500,0.13390036298195174,return,scale-free
gld,stoch_vol,contrast,sd_daily,0.009028184185022504,0.007972446206981891,0.005117760176810842,0.012467547806363772,True,500,0.13390036298195174,return,scale-free
gld,stoch_vol,contrast,excess_kurtosis,0.922521355510729,2.218972883068575,0.5218143728398424,9.009614867152163,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,rv21_q10,0.09404474115632075,0.0566620273947903,0.03207139797150722,0.09042047288400216,False,500,0.13390036298195174,return,level (both sides at the frozen sigma_annual)
gld,sv_jump,contrast,rv21_q50,0.13700090755058913,0.10241899290040185,0.06549638009819601,0.1574277966715873,True,500,0.13390036298195174,return,level (both sides at the frozen sigma_annual)
gld,sv_jump,contrast,rv21_q90,0.19077309521418137,0.19167714487308446,0.1209108706916494,0.3112586054701531,True,500,0.13390036298195174,return,level (both sides at the frozen sigma_annual)
gld,sv_jump,contrast,rv21_q10_over_own_sd,0.6561963864488392,0.4426922953377552,0.25712678235324904,0.617284928238903,False,500,0.13390036298195174,return,"shape (each series divided by its own annualised sd, inside the path)"
gld,sv_jump,contrast,rv21_q50_over_own_sd,0.9559226743521738,0.8082696145700559,0.5987887183217987,0.9589015822723685,True,500,0.13390036298195174,return,"shape (each series divided by its own annualised sd, inside the path)"
gld,sv_jump,contrast,rv21_q90_over_own_sd,1.3311176592333307,1.4849809025001561,1.2421448972107816,1.7994446661539694,True,500,0.13390036298195174,return,"shape (each series divided by its own annualised sd, inside the path)"
gld,sv_jump,contrast,w1_vs_market_standardised,,0.1171695736406948,0.04552898042778862,0.2588576288773512,,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,w1_sim_vs_sim_reference,,0.09809647259218268,0.04797692301714198,0.22394136319691135,,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,tail_below_m2_count,12.0,12.0,5.0,18.0,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,tail_below_m3_count,1.0,3.0,1.0,7.0,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,tail_below_m5_count,0.0,1.0,0.0,3.0,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,tail_above_p2_count,17.0,12.0,5.0,18.524999999999864,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,tail_above_p3_count,4.0,3.0,1.0,7.0,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,tail_above_p5_count,0.0,1.0,0.0,3.0,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,acf_absret_lag1,0.019577067957771803,0.15628525962761958,0.010102224550753745,0.35712905126024286,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,acf_absret_lag5,0.0821745555300918,0.1425316428942554,0.008645379887912315,0.32852468800511764,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,acf_absret_lag10,0.010332470433297384,0.11924808785203603,-0.0062890970063516375,0.3012222362032012,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,acf_absret_lag21,-0.03565698371266309,0.0823228412014572,-0.029373916294079067,0.2486946814305921,False,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,acf_absret_lag63,-0.018246566494502518,0.007531167191781648,-0.10197728828042106,0.1468641201976937,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,acf_ret_lag1,-0.010401151493192798,-0.004964316843049346,-0.1220156030346229,0.10954609439520445,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,acf_ret_lag5,0.055457508660796385,-0.0003264592261429009,-0.11212436876073388,0.11189921211031754,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,acf_ret_lag21,0.02208820709564124,-0.0033981975197300536,-0.10733287606119642,0.100137193122465,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,concentration_max_exceed_63d,2.0,4.0,1.0,9.0,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,leadlag_ret_vs_future_sq_lag1,0.057068253328240816,0.0011770547927149881,-0.12112093502784745,0.11224880650385137,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,leadlag_ret_vs_future_sq_lag5,0.04350892129150482,0.00028162452182038016,-0.10848625611841682,0.10739148159774053,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,leadlag_ret_vs_future_sq_lag21,-0.0020246812906624177,-0.001414956936359811,-0.10741183957891302,0.0942587358519922,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,sd_daily,0.009028184185022504,0.008116183688838971,0.005387421007668846,0.012126846816642523,True,500,0.13390036298195174,return,scale-free
gld,sv_jump,contrast,excess_kurtosis,0.922521355510729,6.9976174586228606,1.1173112910127734,48.81423934505979,False,500,0.13390036298195174,return,scale-free
sp500,gaussian,describe,rv21_q10,0.0627230515935854,0.15229131080108588,0.14212075190662557,0.16160744799118074,False,1258,0.19236867212948663,price_change,level (both sides at the frozen sigma_annual)
sp500,gaussian,describe,rv21_q50,0.11036933306935298,0.18945488105596653,0.18052209299377914,0.1977936443583113,False,1258,0.19236867212948663,price_change,level (both sides at the frozen sigma_annual)
sp500,gaussian,describe,rv21_q90,0.2417833548174438,0.22870373826765916,0.21771854349276729,0.24122606102678376,False,1258,0.19236867212948663,price_change,level (both sides at the frozen sigma_annual)
sp500,gaussian,describe,rv21_q10_over_own_sd,0.32605647738403815,0.7913523939580348,0.7518455264730111,0.8235962949275365,False,1258,0.19236867212948663,price_change,"shape (each series divided by its own annualised sd, inside the path)"
sp500,gaussian,describe,rv21_q50_over_own_sd,0.5737386022764741,0.9841689735674348,0.9641210595384264,1.0013299072712618,False,1258,0.19236867212948663,price_change,"shape (each series divided by its own annualised sd, inside the path)"
sp500,gaussian,describe,rv21_q90_over_own_sd,1.2568748962133258,1.1888605810763837,1.1581379452898308,1.2268106136919732,False,1258,0.19236867212948663,price_change,"shape (each series divided by its own annualised sd, inside the path)"
sp500,gaussian,describe,w1_vs_market_standardised,,0.30182042812974297,0.28227672657330005,0.31881401465542314,,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,w1_sim_vs_sim_reference,,0.03184137537398027,0.020897795991893637,0.05116826962174633,,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,tail_below_m2_count,37.0,28.0,21.0,37.0,True,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,tail_below_m3_count,11.0,1.5,0.0,4.0,False,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,tail_below_m5_count,3.0,0.0,0.0,0.0,False,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,tail_above_p2_count,18.0,28.0,21.0,36.0,False,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,tail_above_p3_count,9.0,2.0,0.0,4.0,False,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,tail_above_p5_count,4.0,0.0,0.0,0.0,False,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,acf_absret_lag1,0.5007227427362634,0.0008269215389519565,-0.052543548412600866,0.05297131364951989,False,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,acf_absret_lag5,0.4146461452146088,-0.0013008176954840355,-0.05751342253027625,0.05703478784773135,False,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,acf_absret_lag10,0.3659590462564184,-0.0018022106631043738,-0.0545153502572876,0.054506981939351856,False,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,acf_absret_lag21,0.1584044724099716,-0.0016245315789574753,-0.058026819693845634,0.05452620767481418,False,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,acf_absret_lag63,0.039974696337050114,-0.0019322616446434127,-0.059167077890213596,0.05681645786423562,True,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,acf_ret_lag1,-0.24396953335811847,-0.0011124740923878556,-0.056331431301737206,0.0552450153923382,False,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,acf_ret_lag5,0.07865234975544881,0.0007176792798790409,-0.054961733008873165,0.05371466640029184,False,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,acf_ret_lag21,0.06479069799423912,0.00018516668287471078,-0.05488926903301115,0.05736725715543457,False,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,concentration_max_exceed_63d,16.0,1.0,0.0,3.0,False,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,leadlag_ret_vs_future_sq_lag1,-0.09471016076162492,0.0015584551336795386,-0.053087096495233126,0.05313656985135249,False,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,leadlag_ret_vs_future_sq_lag5,-0.06824443785000303,-0.0008229855436024439,-0.05385614731367334,0.05273195395172707,False,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,leadlag_ret_vs_future_sq_lag21,-0.05072095039065012,0.0004233922875525846,-0.05507695725564916,0.05660158089751457,True,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,sd_daily,0.012118087297484372,0.0121198608140204,0.011625459121363152,0.012642325246645676,True,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,describe,excess_kurtosis,20.36735027053842,-0.015362839225676161,-0.24404818313304313,0.3023411713138275,False,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,rv21_q10,0.0627230515935854,0.08137203399501136,0.057242423074766104,0.11394697115546563,True,1258,0.19236867212948663,price_change,level (both sides at the frozen sigma_annual)
sp500,stoch_vol,describe,rv21_q50,0.11036933306935298,0.1498178267703584,0.11469256694295746,0.20370010696215185,False,1258,0.19236867212948663,price_change,level (both sides at the frozen sigma_annual)
sp500,stoch_vol,describe,rv21_q90,0.2417833548174438,0.27579778463360105,0.20127251146329034,0.4010320993818336,True,1258,0.19236867212948663,price_change,level (both sides at the frozen sigma_annual)
sp500,stoch_vol,describe,rv21_q10_over_own_sd,0.32605647738403815,0.44189297771415587,0.29712901565564914,0.5655821292479082,True,1258,0.19236867212948663,price_change,"shape (each series divided by its own annualised sd, inside the path)"
sp500,stoch_vol,describe,rv21_q50_over_own_sd,0.5737386022764741,0.8140754198610665,0.6447200676934531,0.9255266512085578,False,1258,0.19236867212948663,price_change,"shape (each series divided by its own annualised sd, inside the path)"
sp500,stoch_vol,describe,rv21_q90_over_own_sd,1.2568748962133258,1.4796103830274374,1.3157984828271296,1.6808707752468568,False,1258,0.19236867212948663,price_change,"shape (each series divided by its own annualised sd, inside the path)"
sp500,stoch_vol,describe,w1_vs_market_standardised,,0.18321394593406798,0.10236688265370622,0.23608762066634859,,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,w1_sim_vs_sim_reference,,0.0558997513629316,0.02873104703730347,0.13750058263196058,,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,tail_below_m2_count,37.0,35.0,25.0,44.0,True,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,tail_below_m3_count,11.0,9.0,4.0,15.0,True,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,tail_below_m5_count,3.0,1.0,0.0,3.0,True,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,tail_above_p2_count,18.0,35.0,26.0,43.524999999999864,False,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,tail_above_p3_count,9.0,9.0,4.0,15.0,True,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,tail_above_p5_count,4.0,1.0,0.0,3.0,False,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,acf_absret_lag1,0.5007227427362634,0.24163022419804414,0.13333132746079326,0.3858114252462888,False,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,acf_absret_lag5,0.4146461452146088,0.21566330880058507,0.10986060679906855,0.3592134133056191,False,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,acf_absret_lag10,0.3659590462564184,0.18642521173221843,0.08934186539630384,0.32951849613280354,False,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,acf_absret_lag21,0.1584044724099716,0.14140682152041276,0.047049657598863474,0.27774012027593975,True,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,acf_absret_lag63,0.039974696337050114,0.03963119673413622,-0.046088309470149684,0.1625957807026194,True,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,acf_ret_lag1,-0.24396953335811847,0.0005139390102009948,-0.07944368107996315,0.07789263461369407,False,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,acf_ret_lag5,0.07865234975544881,-0.0007038494531525165,-0.08934688447560679,0.07472904242871715,False,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,acf_ret_lag21,0.06479069799423912,-0.0024813743496146026,-0.06716959902219302,0.0662609177187815,True,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,concentration_max_exceed_63d,16.0,7.0,3.0,17.0,True,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,leadlag_ret_vs_future_sq_lag1,-0.09471016076162492,0.0002461496282822577,-0.10560090125351083,0.09827762688642336,True,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,leadlag_ret_vs_future_sq_lag5,-0.06824443785000303,-0.00017831886937045245,-0.0997310503255147,0.09897997194873107,True,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,leadlag_ret_vs_future_sq_lag21,-0.05072095039065012,-0.00067896144928865,-0.0850169270977119,0.08051521667444933,True,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,sd_daily,0.012118087297484372,0.011700945052200627,0.0088181756365619,0.016497809377210314,True,1258,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,describe,excess_kurtosis,20.36735027053842,2.979187437621342,1.1844328250623684,10.81737380896018,False,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,rv21_q10,0.0627230515935854,0.07696591186321491,0.05339119594771245,0.1064536702306827,True,1258,0.19236867212948663,price_change,level (both sides at the frozen sigma_annual)
sp500,sv_jump,describe,rv21_q50,0.11036933306935298,0.1451839835176436,0.1113363920867275,0.1974274216204507,False,1258,0.19236867212948663,price_change,level (both sides at the frozen sigma_annual)
sp500,sv_jump,describe,rv21_q90,0.2417833548174438,0.2815293691618982,0.20700207709818508,0.3914597244991302,True,1258,0.19236867212948663,price_change,level (both sides at the frozen sigma_annual)
sp500,sv_jump,describe,rv21_q10_over_own_sd,0.32605647738403815,0.41300453890741584,0.2871575503898017,0.5316172675638864,True,1258,0.19236867212948663,price_change,"shape (each series divided by its own annualised sd, inside the path)"
sp500,sv_jump,describe,rv21_q50_over_own_sd,0.5737386022764741,0.7798211185926758,0.6312701483500732,0.8961724083360397,False,1258,0.19236867212948663,price_change,"shape (each series divided by its own annualised sd, inside the path)"
sp500,sv_jump,describe,rv21_q90_over_own_sd,1.2568748962133258,1.5018053811783982,1.3135080371484313,1.7203194566922402,False,1258,0.19236867212948663,price_change,"shape (each series divided by its own annualised sd, inside the path)"
sp500,sv_jump,describe,w1_vs_market_standardised,,0.13529474301541206,0.07481175395120698,0.1993659141203786,,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,w1_sim_vs_sim_reference,,0.0674041817780015,0.033471392806826615,0.14645957356221936,,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,tail_below_m2_count,37.0,30.0,18.0,40.0,True,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,tail_below_m3_count,11.0,9.0,4.0,15.0,True,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,tail_below_m5_count,3.0,2.0,0.0,5.0,True,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,tail_above_p2_count,18.0,30.0,17.475,41.0,True,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,tail_above_p3_count,9.0,9.0,3.0,15.0,True,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,tail_above_p5_count,4.0,2.0,0.0,5.0,True,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,acf_absret_lag1,0.5007227427362634,0.18084923148556079,0.07254103599775662,0.33174502189270083,False,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,acf_absret_lag5,0.4146461452146088,0.16463273272141743,0.05756587626148642,0.30406641080022195,False,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,acf_absret_lag10,0.3659590462564184,0.1430547751678533,0.04194291136049117,0.2848049222670986,False,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,acf_absret_lag21,0.1584044724099716,0.10743362266263001,0.017437193459547275,0.24451184199107712,True,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,acf_absret_lag63,0.039974696337050114,0.03072354838078393,-0.047385032038395454,0.14299812756951186,True,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,acf_ret_lag1,-0.24396953335811847,-0.001836588096382163,-0.08047471179880207,0.07452740536587253,False,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,acf_ret_lag5,0.07865234975544881,-0.0026810555045878454,-0.07620205672751114,0.07446549356419899,False,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,acf_ret_lag21,0.06479069799423912,-0.00013905392780178138,-0.06635083695834318,0.06608192294260826,True,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,concentration_max_exceed_63d,16.0,6.0,2.4750000000000014,15.0,False,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,leadlag_ret_vs_future_sq_lag1,-0.09471016076162492,-0.00023796040494253375,-0.07864908026559143,0.08253837438908768,False,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,leadlag_ret_vs_future_sq_lag5,-0.06824443785000303,0.00026346816006154653,-0.07387961982583088,0.07687890518462737,True,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,leadlag_ret_vs_future_sq_lag21,-0.05072095039065012,0.0019445833946322593,-0.06504046158724346,0.06957819940532103,True,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,sd_daily,0.012118087297484372,0.011824002707294988,0.009048660715785748,0.015721214425009854,True,1258,0.19236867212948663,price_change,scale-free
sp500,sv_jump,describe,excess_kurtosis,20.36735027053842,10.10942937745914,2.8525735282631572,45.2992011771178,True,1258,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,rv21_q10,0.10142109000365386,0.15236118264181847,0.13686857491958246,0.16698709775763085,False,500,0.19236867212948663,price_change,level (both sides at the frozen sigma_annual)
sp500,gaussian,contrast,rv21_q50,0.1771916474910098,0.18895540679611483,0.17626517433110775,0.2023564779737688,True,500,0.19236867212948663,price_change,level (both sides at the frozen sigma_annual)
sp500,gaussian,contrast,rv21_q90,0.2861568144183724,0.2278530919204888,0.2106800019160628,0.2474394761326177,False,500,0.19236867212948663,price_change,level (both sides at the frozen sigma_annual)
sp500,gaussian,contrast,rv21_q10_over_own_sd,0.5204017350983365,0.7939362032574062,0.7293630373438801,0.8468145166722104,False,500,0.19236867212948663,price_change,"shape (each series divided by its own annualised sd, inside the path)"
sp500,gaussian,contrast,rv21_q50_over_own_sd,0.9091880278148486,0.986031319126045,0.9527887263695007,1.014093458094175,False,500,0.19236867212948663,price_change,"shape (each series divided by its own annualised sd, inside the path)"
sp500,gaussian,contrast,rv21_q90_over_own_sd,1.4682991745421856,1.1871860045593121,1.1367774577654748,1.2501534803519694,False,500,0.19236867212948663,price_change,"shape (each series divided by its own annualised sd, inside the path)"
sp500,gaussian,contrast,w1_vs_market_standardised,,0.08694844501029936,0.06156583159500512,0.11517278043328207,,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,w1_sim_vs_sim_reference,,0.04977966676556847,0.032895801586504986,0.08168779654790022,,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,tail_below_m2_count,15.0,11.0,6.0,17.0,True,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,tail_below_m3_count,3.0,0.0,0.0,2.0,False,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,tail_below_m5_count,0.0,0.0,0.0,0.0,True,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,tail_above_p2_count,14.0,11.0,7.0,17.0,True,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,tail_above_p3_count,1.0,1.0,0.0,2.0,True,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,tail_above_p5_count,0.0,0.0,0.0,0.0,True,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,acf_absret_lag1,0.04956254014478392,-0.002877351098035056,-0.08729814761705203,0.08830804638326488,True,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,acf_absret_lag5,0.2018723068292726,-0.002415604079537693,-0.08603531088875244,0.08154664147459953,False,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,acf_absret_lag10,0.1559828847339367,-0.002973979053568128,-0.08241649256317328,0.08544341266133137,False,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,acf_absret_lag21,0.06684917178390376,-0.0033430933774507747,-0.09295981854910243,0.0849431449180211,True,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,acf_absret_lag63,0.09062230300171699,-0.0021948055696533325,-0.09383142198451944,0.09764353613508232,True,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,acf_ret_lag1,0.015773098374649075,-0.003992184867742764,-0.08695010746904687,0.08921885376710931,True,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,acf_ret_lag5,0.010568444101607672,-0.0013584055836030169,-0.08680582491226883,0.0850378918684556,True,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,acf_ret_lag21,-0.001813560380267707,-0.0032684955526615525,-0.09407072168581176,0.08340337708370665,True,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,concentration_max_exceed_63d,2.0,1.0,0.0,2.0,True,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,leadlag_ret_vs_future_sq_lag1,-0.0017235349641811055,0.001252825312570309,-0.07932367135366059,0.08874409269202163,True,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,leadlag_ret_vs_future_sq_lag5,-0.12490395522276827,0.001071351808316821,-0.087063412665736,0.09070009728747679,False,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,leadlag_ret_vs_future_sq_lag21,-0.005193053640795692,-0.0006760580750713092,-0.08827254567927316,0.0902519183724853,True,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,sd_daily,0.012276915521815986,0.012090209957232319,0.011332510758064572,0.012852440889672006,True,500,0.19236867212948663,price_change,scale-free
sp500,gaussian,contrast,excess_kurtosis,1.270268336567904,-0.03114668106506735,-0.36660859088770664,0.4499291808748491,False,500,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,contrast,rv21_q10,0.10142109000365386,0.08515197618330514,0.04864234858058324,0.13591450450018266,True,500,0.19236867212948663,price_change,level (both sides at the frozen sigma_annual)
sp500,stoch_vol,contrast,rv21_q50,0.1771916474910098,0.15072196867363846,0.09683502556235604,0.23570508766555762,True,500,0.19236867212948663,price_change,level (both sides at the frozen sigma_annual)
sp500,stoch_vol,contrast,rv21_q90,0.2861568144183724,0.2673945833123278,0.1647697364340697,0.4695410566443174,True,500,0.19236867212948663,price_change,level (both sides at the frozen sigma_annual)
sp500,stoch_vol,contrast,rv21_q10_over_own_sd,0.5204017350983365,0.4757526128984176,0.27214277979918305,0.6569045685463996,True,500,0.19236867212948663,price_change,"shape (each series divided by its own annualised sd, inside the path)"
sp500,stoch_vol,contrast,rv21_q50_over_own_sd,0.9091880278148486,0.8472700676812233,0.6015303212840774,0.9796906997651412,True,500,0.19236867212948663,price_change,"shape (each series divided by its own annualised sd, inside the path)"
sp500,stoch_vol,contrast,rv21_q90_over_own_sd,1.4682991745421856,1.461672158154463,1.2586453507794257,1.759474462542116,True,500,0.19236867212948663,price_change,"shape (each series divided by its own annualised sd, inside the path)"
sp500,stoch_vol,contrast,w1_vs_market_standardised,,0.06950884915253863,0.04099596066187018,0.16631441406653485,,500,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,contrast,w1_sim_vs_sim_reference,,0.07648369818707045,0.04197731822847711,0.17834702215799164,,500,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,contrast,tail_below_m2_count,15.0,14.0,8.0,19.524999999999864,True,500,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,contrast,tail_below_m3_count,3.0,3.0,1.0,7.0,True,500,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,contrast,tail_below_m5_count,0.0,0.0,0.0,1.0,True,500,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,contrast,tail_above_p2_count,14.0,14.0,8.0,19.0,True,500,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,contrast,tail_above_p3_count,1.0,3.0,0.0,7.0,True,500,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,contrast,tail_above_p5_count,0.0,0.0,0.0,1.0,True,500,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,contrast,acf_absret_lag1,0.04956254014478392,0.21405405811054437,0.05184143859364544,0.3919707321169306,False,500,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,contrast,acf_absret_lag5,0.2018723068292726,0.18518762974561032,0.04460000130832232,0.372541290434049,True,500,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,contrast,acf_absret_lag10,0.1559828847339367,0.15878552775374574,0.016940265345385404,0.3422722489454223,True,500,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,contrast,acf_absret_lag21,0.06684917178390376,0.10731490357438321,-0.01875567591362414,0.2892743526924549,True,500,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,contrast,acf_absret_lag63,0.09062230300171699,0.014266431838803675,-0.10630441694276838,0.16872509409950873,True,500,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,contrast,acf_ret_lag1,0.015773098374649075,-0.0027048956898901746,-0.12552753245700646,0.11389337931103789,True,500,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,contrast,acf_ret_lag5,0.010568444101607672,-0.003154739824225852,-0.12255836348220593,0.11354893313036003,True,500,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,contrast,acf_ret_lag21,-0.001813560380267707,-0.0018167577403774737,-0.1048985830438461,0.10316096747022127,True,500,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,contrast,concentration_max_exceed_63d,2.0,4.0,1.0,10.0,True,500,0.19236867212948663,price_change,scale-free
sp500,stoch_vol,contrast,leadlag_ret_vs_future_sq_lag1,-0.0017235349641811055,0.003151863545119778,-0.13408072211719263,0.14339509506397377,True,500,0.19236867212948663,price_change,scale-free
